carID,year,mileage,tax,mpg,engineSize,paintQuality%,previousOwners,Brand_Mercedes-Benz,Brand_Opel,transmission_Manual,transmission_Semi-Auto,fuelType_Diesel,fuelType_Petrol,mpg_diff_transmission,car_age,efficiency_ratio,mileage_per_year,owners_flag,previousOwners_sq,engine_tax_ratio
48258,-0.3333333333333333,0.9603003003003004,-1.2608695652173914,1.471337579617835,-0.2500000000000002,0.9142857142857144,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,1.3419354838709676,0.3333333333333333,1.1558621371705493,0.8142011032695898,1.0,0.625,61.174005654312374
39209,0.6666666666666666,-0.4772172172172172,-1.0,0.3821656050955415,0.0,-0.4857142857142857,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.7096774193548387,-0.6666666666666666,0.2561934431093308,-0.4913994928177402,0.0,-0.5,1.6925241728309
16158,-0.3333333333333333,1.2683283283283284,-1.2608695652173914,1.2038216560509556,-0.1250000000000001,-0.2,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0709677419354835,0.3333333333333333,0.8287531523512833,1.1789726807418917,0.0,-0.5,65.58531169719737
31041,0.0,-0.2969569569569569,0.0,-0.8853503184713377,0.4999999999999999,-0.2571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0451612903225809,0.0,-0.6512457527143776,-0.5551740634274174,1.0,1.5,0.0200095529478589
73367,-2.0,-0.2801401401401401,0.0,-1.388535031847134,0.4999999999999999,-0.5142857142857142,-0.5,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.2064516129032254,2.0,-0.8599614300548881,-0.9036819399933108,0.0,-0.375,0.0200095529478589
16321,0.0,0.2158358358358358,0.0,0.2229299363057325,-0.7500000000000001,-0.4285714285714285,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0774193548387094,0.0,1.2231122978786535,0.2038974289500311,0.0,-0.375,-0.2821346965648116
25015,0.3333333333333333,0.314014014014014,0.0,1.2038216560509556,-0.1250000000000001,-0.3142857142857143,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,1.0709677419354835,-0.3333333333333333,0.8287531523512833,0.8498421582199795,0.0,-0.375,-0.1310625718084763
12837,-1.0,2.127987987987988,-1.0,0.4713375796178344,0.4999999999999999,-0.6,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,0.3290322580645157,1.0,-0.0885060150747734,1.2399632525708384,0.0,-0.375,2.261724952557995
61926,-0.6666666666666666,1.3473273273273274,-1.0869565217391304,0.8598726114649689,0.0,0.9428571428571428,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7225806451612905,0.6666666666666666,0.5009642486278005,0.8683344128949045,0.0,-0.5,2.776716134215844
34650,0.0,-0.1116116116116116,-0.0869565217391304,1.471337579617835,0.0,-0.6571428571428571,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.6903225806451614,0.0,0.8142708796914407,-0.2808130157023288,0.0,0.0,-0.0653017645616009
37052,-0.3333333333333333,1.1803203203203203,-0.1739130434782608,0.070063694267516,0.625,0.6571428571428571,0.5,1.0,0.0,-1.0,0.0,1.0,-1.0,0.270967741935484,0.3333333333333333,-0.3228007713989023,1.0747522300355197,1.0,0.625,0.1509387277366828
32464,0.0,-0.36998998998999,-0.1739130434782608,0.2229299363057325,0.4999999999999999,-0.3714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0774193548387094,0.0,-0.191542868445405,-0.6632826292192864,1.0,1.5,0.1159283623169607
8510,0.6666666666666666,-0.70008008008008,0.0,-0.993630573248408,1.7499999999999998,-0.2571428571428571,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.6838709677419356,-0.6666666666666666,-1.0353541879016708,-1.1511936564115373,0.0,0.0,0.3221538024605295
26670,0.3333333333333333,-0.6518718718718719,0.0,0.1464968152866245,-0.5000000000000001,0.8857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.7148562756039398,-1.0565196346142718,1.0,0.625,-0.2217058466622775
59537,0.0,-0.1331931931931932,0.0434782608695652,0.0,-0.2500000000000002,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1483870967741938,0.0,0.3014488453740792,-0.3127595710542023,1.0,1.5,-0.1752836838232447
10128,0.6666666666666666,-0.7001601601601601,0.0,-0.1337579617834396,-0.1250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2838709677419359,-0.6666666666666666,0.1005600059338375,-1.1514307365996772,0.0,0.0,-0.1310625718084763
28009,0.0,-0.5034034034034034,0.1739130434782608,-0.6242038216560509,-0.1250000000000001,-0.0857142857142857,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7806451612903227,0.0,-0.1664441477525588,-0.8607704259399593,0.0,-0.5,-0.1856669542505252
6495,0.0,0.9488088088088088,0.0,-0.070063694267516,-0.2500000000000002,-0.3714285714285714,-0.5,0.0,0.0,-1.0,1.0,0.0,0.0,0.2516129032258064,0.0,0.2607624981456758,1.2888949099730322,0.0,-0.375,-0.1612769967597434
13702,-0.3333333333333333,0.965945945945946,-1.0,0.6560509554140131,0.4999999999999999,0.6285714285714286,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5161290322580645,0.3333333333333333,-0.0118888676966112,0.8208867645751399,0.0,-0.5,2.261724952557995
19282,0.0,0.2604004004004004,0.0,-0.070063694267516,-0.5000000000000001,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2193548387096777,0.0,0.5697511211529906,0.2698649913000039,0.0,0.0,-0.2217058466622775
63847,-0.6666666666666666,1.7234634634634636,0.0,0.0,0.4999999999999999,-0.8857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.1483870967741938,0.6666666666666666,-0.284011839419049,1.239522960792864,0.0,0.0,0.0200095529478589
66810,0.6666666666666666,-0.5861661661661661,0.0,-0.6242038216560509,-0.1250000000000001,0.3428571428571428,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.7806451612903227,-0.6666666666666666,-0.1664441477525588,-0.8139470887822967,1.0,0.625,-0.1310625718084763
31793,0.3333333333333333,0.0595595595595595,0.0,-0.1974522292993632,-0.7500000000000001,-0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3483870967741939,-0.3333333333333333,0.8902240023735354,0.3476272930099447,1.0,1.5,-0.2821346965648116
57882,0.0,0.1922922922922923,0.0,-0.070063694267516,0.4999999999999999,0.7428571428571429,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.2193548387096777,0.0,-0.3130735160107658,0.1690466412934418,0.0,-0.5,0.0200095529478589
38314,-0.3333333333333333,0.7884484484484484,-1.0869565217391304,0.7579617834394906,0.625,0.1428571428571428,0.5,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0903225806451613,0.3333333333333333,-0.0504376205310785,0.6106914697701593,1.0,0.625,3.827027096807509
44676,-1.3333333333333333,2.062202202202202,0.0,-0.6751592356687901,0.0,-0.0285714285714285,0.5,1.0,0.0,-1.0,0.0,0.0,0.0,-0.4838709677419355,1.3333333333333333,-0.2855659397715474,0.8922004851676708,1.0,0.625,-0.1008481468572092
56022,-1.0,1.0705905905905906,-1.2608695652173914,1.331210191082803,0.4999999999999999,-0.4857142857142857,-0.5,0.0,1.0,0.0,0.0,1.0,-1.0,1.1999999999999995,1.0,0.2681600158235673,0.3455443742141426,0.0,-0.375,87.64184191162232
56070,0.0,-0.0142342342342342,0.0,-0.7579617834394906,-0.2500000000000002,-0.2857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9161290322580647,0.0,-0.1387034564604656,-0.1366682613131701,1.0,1.5,-0.1612769967597434
72151,0.6666666666666666,-0.5003603603603604,0.0,-0.8025477707006372,0.4999999999999999,-0.8857142857142857,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-0.9612903225806456,-0.6666666666666666,-0.6169001349241671,-0.5599156671902186,0.0,-0.375,0.0200095529478589
20014,0.6666666666666666,-0.14008008008008,0.0,0.299363057324841,-0.7500000000000001,0.6857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,-0.6666666666666666,1.2836374425159478,0.5067080992519274,1.0,0.625,-0.2821346965648116
12745,0.6666666666666666,-0.4539139139139139,0.0434782608695652,-0.6751592356687901,0.4999999999999999,0.2857142857142857,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.3612903225806452,-0.6666666666666666,-0.5640607229392277,-0.4224091580689817,0.0,-0.5,0.0
71187,0.6666666666666666,-0.4528328328328328,0.0,-0.3184713375796179,0.4999999999999999,0.8857142857142857,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.4709677419354841,-0.6666666666666666,-0.4161103693813974,-0.4192085755290909,0.0,-0.5,0.0200095529478589
69745,1.0,-0.7003603603603603,0.0434782608695652,-0.4777070063694268,-0.1250000000000001,-0.8285714285714286,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.6322580645161293,-1.0,-0.0866896602877911,-1.1514307365996772,0.0,-0.375,-0.1460697365193705
43582,0.0,-0.2861061061061061,0.0434782608695652,0.8598726114649689,0.625,0.1142857142857142,-0.5,1.0,0.0,-1.0,1.0,1.0,-1.0,1.193548387096775,0.0,-0.0100875241062155,-0.5391118806809281,0.0,-0.375,0.0292139473038741
43534,0.6666666666666666,-0.0887487487487487,0.0,-0.7197452229299364,-0.1250000000000001,-0.4571428571428571,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-0.4064516129032256,-0.6666666666666666,-0.2184579439252335,0.6586764998497081,0.0,-0.5,-0.1310625718084763
39455,0.6666666666666666,-0.2453853853853853,-1.0,0.3821656050955415,0.0,-0.6571428571428571,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.5870967741935484,-0.6666666666666666,0.2561934431093308,0.1949476518477438,1.0,1.5,1.6925241728309
7424,0.0,0.149009009009009,-1.0,0.6560509554140131,0.4999999999999999,-0.5428571428571428,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.8645161290322584,0.0,-0.0118888676966112,0.1049757204485896,0.0,-0.5,2.261724952557995
73384,1.0,-0.6905505505505506,0.0,-1.45859872611465,-0.2500000000000002,-0.0285714285714285,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.1548387096774193,-1.0,-0.5455669287444989,-1.0933460905053616,1.0,1.5,-0.1612769967597434
20582,0.0,0.5546946946946947,0.0,1.2038216560509556,-0.1250000000000001,0.6,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0709677419354835,0.0,0.8287531523512833,0.7054998370073707,1.0,1.5,-0.1310625718084763
52635,0.0,-0.0608408408408408,-0.0869565217391304,1.2038216560509556,0.2499999999999999,0.1428571428571428,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.4193548387096775,0.0,0.4219505149165751,-0.2056585960619286,0.0,-0.5,-0.0004296168721158
33117,-1.3333333333333333,1.882022022022022,-1.0869565217391304,0.3821656050955415,-0.7500000000000001,0.6857142857142857,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2387096774193545,1.3333333333333333,1.3492063492063495,0.7588428793388851,0.0,-0.375,1.5163429791058465
30197,0.0,1.4193993993993994,0.0,0.299363057324841,-0.7500000000000001,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,0.0,1.2836374425159478,1.9854957727755735,1.0,1.5,-0.2821346965648116
72274,0.6666666666666666,-0.3032832832832833,0.0,-0.5796178343949047,-0.7500000000000001,-0.1142857142857142,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.2645161290322581,-0.6666666666666666,0.5875982791870644,0.0235386758224778,1.0,1.5,-0.2821346965648116
39843,0.3333333333333333,-0.5201001001001001,0.0,0.070063694267516,0.625,0.9142857142857144,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.3935483870967743,-0.3333333333333333,-0.3228007713989023,-0.7964426682246222,1.0,1.5,0.050223977899126
47586,-0.3333333333333333,0.9962962962962963,-1.0869565217391304,0.299363057324841,-0.5000000000000001,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,0.3333333333333333,0.8172834434516685,0.8568281210971731,0.0,-0.5,1.9364673641425123
39854,0.6666666666666666,-0.1143743743743743,-1.0,0.3821656050955415,0.4999999999999999,-0.2285714285714285,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.7096774193548387,-0.6666666666666666,-0.1254936034642308,0.5828108396448878,0.0,0.0,2.261724952557995
6931,0.6666666666666666,-0.6511511511511512,0.0,-0.5286624203821656,-0.7500000000000001,-0.8,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.2129032258064514,-0.6666666666666666,0.6279483756119272,-1.0063376614579582,0.0,0.0,-0.2821346965648116
47421,0.6666666666666666,-0.5804404404404404,0.0,0.0,0.4999999999999999,0.7428571428571429,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-0.1483870967741938,-0.6666666666666666,-0.284011839419049,-0.7969958553302822,0.0,-0.375,0.0200095529478589
26800,0.0,-0.2057457457457457,-1.0869565217391304,0.299363057324841,-0.7500000000000001,0.1428571428571428,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,0.0,1.2836374425159478,-0.4201568962816511,1.0,0.625,1.5163429791058465
38098,0.6666666666666666,-0.3207407407407407,0.0,-0.070063694267516,0.4999999999999999,0.3142857142857143,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.2516129032258064,-0.6666666666666666,-0.3130735160107658,-0.028144805192056,1.0,1.5,0.0200095529478589
66397,-0.3333333333333333,1.1238638638638638,0.0434782608695652,-0.5350318471337581,0.2499999999999999,0.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903225806451615,0.3333333333333333,-0.3752293506351548,1.0078956169800215,0.0,-0.375,-0.0584278946077481
10380,0.6666666666666666,-0.5918518518518519,0.0,-0.070063694267516,0.4999999999999999,0.4857142857142857,-0.5,0.0,0.0,-1.0,1.0,1.0,-1.0,0.2516129032258064,-0.6666666666666666,-0.3130735160107658,-0.8307797821402413,0.0,-0.375,0.0200095529478589
40680,0.0,0.6171571571571571,-1.0869565217391304,0.9681528662420382,0.625,-0.7714285714285715,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.8322580645161285,0.0,0.0327844533452009,0.7979611103819955,1.0,1.5,3.827027096807509
19283,0.6666666666666666,-0.4958358358358358,0.0,0.299363057324841,-0.7500000000000001,0.2285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,-0.6666666666666666,1.2836374425159478,-0.546520636560305,1.0,1.5,-0.2821346965648116
71924,0.0,0.0195595595595595,0.0434782608695652,0.2229299363057325,-0.7500000000000001,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774193548387094,0.0,1.2231122978786535,-0.0866443416156167,0.0,0.0,-0.292139473038741
34868,0.6666666666666666,-0.4429029029029029,0.0,-0.6751592356687901,0.4999999999999999,0.0571428571428571,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,-0.4838709677419355,-0.6666666666666666,-0.5640607229392277,-0.389810632199723,0.0,-0.375,0.0200095529478589
70629,-0.6666666666666666,1.130990990990991,-1.0,0.070063694267516,-0.2500000000000002,0.8857142857142857,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.3935483870967743,0.6666666666666666,0.3421351926024825,0.654843703474777,1.0,1.5,1.407923782967352
14189,0.6666666666666666,-0.3763163163163163,0.0,-0.8025477707006372,0.4999999999999999,-0.6857142857142857,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.4903225806451614,-0.6666666666666666,-0.6169001349241671,-0.1926784557612601,0.0,0.0,0.0200095529478589
20366,0.0,-0.4633633633633633,0.0434782608695652,-0.4777070063694268,0.0,-0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6322580645161293,0.0,-0.1843940068239135,-0.8015003789049434,0.0,0.0,-0.1168557892154964
63304,-0.6666666666666666,0.942962962962963,-1.0,0.4713375796178344,0.1249999999999998,-0.6857142857142857,-0.5,0.0,1.0,0.0,0.0,1.0,-1.0,0.3290322580645157,0.6666666666666666,0.1880202409797426,0.4692889428904874,0.0,-0.375,1.834824367762674
6351,0.3333333333333333,0.5607007007007007,0.0,0.0,-0.1250000000000001,-0.2285714285714285,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1483870967741938,-0.3333333333333333,0.1733793205755825,1.33672583793029,0.0,-0.375,-0.1310625718084763
41121,0.3333333333333333,-0.2497497497497497,0.0,0.7579617834394906,0.625,-0.4,-0.5,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0903225806451613,-0.3333333333333333,-0.0504376205310785,-0.262854191450719,0.0,-0.375,0.050223977899126
71861,0.6666666666666666,0.0494294294294294,0.0,0.5605095541401278,0.4999999999999999,-0.9142857142857144,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.7677419354838714,-0.6666666666666666,-0.0515184266853156,1.067758364485388,1.0,1.5,0.0200095529478589
23975,0.3333333333333333,-0.0114714714714714,0.0,0.299363057324841,-0.7500000000000001,-0.0571428571428571,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1548387096774192,-0.3333333333333333,1.2836374425159478,0.2074338750897872,0.0,-0.375,-0.2821346965648116
35312,0.6666666666666666,-0.4125125125125125,0.0,-1.127388535031847,0.4999999999999999,0.4857142857142857,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.9419354838709674,-0.6666666666666666,-0.7516406354857624,-0.2998387008005689,1.0,1.5,0.0200095529478589
42957,0.3333333333333333,-0.216076076076076,0.0,-1.1910828025477709,1.7499999999999998,0.8,0.5,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.8838709677419352,-0.3333333333333333,-1.090835570485857,-0.1963927120421211,1.0,0.625,0.3221538024605295
64061,0.0,-0.4392192192192192,0.0434782608695652,-0.8853503184713377,-0.2500000000000002,-0.5428571428571428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0451612903225809,0.0,-0.2126786332393807,-0.7657605405428288,0.0,0.0,-0.1752836838232447
64614,0.6666666666666666,-0.6645645645645646,0.0,-0.7579617834394906,-0.2500000000000002,0.7714285714285715,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.9161290322580647,-0.6666666666666666,-0.1387034564604656,-1.046048592971419,0.0,-0.375,-0.1612769967597434
10931,-0.3333333333333333,0.4985185185185185,-1.0,0.6560509554140131,0.4999999999999999,-0.2,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5161290322580645,0.3333333333333333,-0.0118888676966112,0.2673519413057191,0.0,-0.5,2.261724952557995
46623,1.0,-0.5445245245245245,0.0,-0.7197452229299364,-0.1250000000000001,-0.6571428571428571,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,-0.5290322580645158,-1.0,-0.2184579439252335,-0.2287146443585498,0.0,-0.375,-0.1310625718084763
28088,-1.3333333333333333,1.6417817817817817,0.4782608695652174,-0.6242038216560509,0.4999999999999999,-0.5714285714285714,-0.5,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.3096774193548385,1.3333333333333333,-0.5429249581452519,0.5810327382338373,0.0,-0.375,-0.145343021412309
74868,0.3333333333333333,-0.1243443443443443,0.0,-0.993630573248408,0.4999999999999999,0.9714285714285714,0.5,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.6838709677419356,-0.3333333333333333,-0.6961592529015763,-0.0153424750324925,1.0,0.625,0.0200095529478589
20700,0.3333333333333333,0.3004404404404404,0.0,0.2229299363057325,-0.7500000000000001,-0.6285714285714286,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0774193548387094,-0.3333333333333333,1.2231122978786535,0.8230520969601524,0.0,-0.375,-0.2821346965648116
29395,0.6666666666666666,-0.1495295295295295,0.0,0.2229299363057325,-0.7500000000000001,-0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774193548387094,-0.6666666666666666,1.2231122978786535,0.4787326370513999,0.0,0.0,-0.2821346965648116
