carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
66914,Volkswagen,Tiguan Allspace,2019.0,Semi-Auto,85454.586,Diesel,145.0,39.2,2.0,4.0,0.0,23999,36019.55,-12020.551,12020.551
40934,Mercedes-Benz,,2018.0,Automatic,28300.0,,145.0,30.1,4.0,0.0,0.0,63990,51973.047,12016.953,12016.953
37715,Mercedes-Benz,C-Class,2019.0,Automatic,8011.0,Petrol,,,3.0,3.0,0.0,53991,41975.848,12015.152,12015.152
38272,Mercedes-Benz,A-Class,2020.0,Semi-Auto,4000.0,Petrol,145.0,28.5,2.0,0.0,0.0,26039,37937.34,-11898.34,11898.34
39227,Mercedes-Benz,C-Class,2017.0,Semi-Auto,24347.0,Petrol,,,4.0,2.0,0.0,46995,35184.02,11810.98,11810.98
12869,BMW,X4,2020.0,Semi-Auto,117.0,Diesel,145.0,40.9,3.0,0.0,,53630,41985.785,11644.215,11644.215
53904,Toyota,Hilux,2020.0,Manual,100.0,Diesel,260.0,,2.4,1.0,0.0,23495,35112.35,-11617.352,11617.352
1643,Audi,Q7,2019.0,Automatic,3988.0,Diesel,145.0,32.8,3.0,2.0,0.0,59990,48375.125,11614.875,11614.875
46012,Mercedes-Benz,SL-Class,2011.0,Automatic,3000.0,Petrol,570.0,21.4,6.2,4.0,0.0,149948,161548.97,-11600.969,11600.969
13551,BMW,M5,2019.0,Semi-Auto,3256.0,Petrol,145.0,26.9,4.4,3.0,0.0,62980,74502.47,-11522.469,11522.469
2534,Audi,Q8,2020.0,Semi-Auto,1500.0,Diesel,150.0,32.8,3.0,0.0,0.0,73495,62033.21,11461.789,11461.789
10887,BMW,X5,2019.0,Automatic,8700.0,Diesel,145.0,37.7,3.823,4.0,0.0,60000,48566.79,11433.211,11433.211
35979,Mercedes-Benz,C-Class,2019.0,,3456.0,Petrol,,,4.0,4.0,0.0,67980,56553.777,11426.223,11426.223
1226,Audi,A4,2019.0,Manual,5800.0,Petrol,145.0,39.2,2.0,4.0,0.0,34950,23555.123,11394.877,11394.877
42831,Mercedes-Benz,C-Class,2019.0,Automatic,9625.0,Petrol,,,4.0,0.0,0.0,66990,55606.906,11383.094,11383.094
40466,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,,,1.5,3.0,0.0,35068,23685.135,11382.865,11382.865
38953,Mercedes-Benz,GLE-Class,2018.0,Automatic,5234.0,Petrol,145.0,23.9,5.5,0.0,0.0,55376,66718.46,-11342.461,11342.461
46173,Mercedes-Benz,X-Class,2019.0,Automatic,3789.0,Diesel,260.0,31.4,3.0,2.0,0.0,47400,36109.473,11290.527,11290.527
12307,BMW,4 Series,2020.0,Semi-Auto,10.0,Petrol,145.0,44.8,2.0,1.0,0.0,48155,36927.863,11227.137,11227.137
43391,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,145.0,45.6,1.5,2.0,0.0,35068,23896.428,11171.572,11171.572
46840,Škoda,Kodiaq,2019.0,Manual,,Petrol,150.0,49.6,1.5,3.0,0.0,13398,24530.164,-11132.164,11132.164
4251,Audi,A3,2017.0,Semi-Auto,3059.0,Petrol,,43.5,2.0,0.0,0.0,36990,25957.176,11032.824,11032.824
11246,BMW,M5,2019.0,Semi-Auto,2269.0,Petrol,145.0,,4.4,3.0,0.0,89900,78900.23,10999.773,10999.773
60234,Opel,,2019.0,Automatic,1208.0,Petrol,145.0,43.5,1.2,1.0,0.0,28995,18029.35,10965.65,10965.65
3363,Audi,Q5,2019.0,Semi-Auto,8867.0,Diesel,145.0,,2.0,2.0,0.0,42450,31572.373,10877.627,10877.627
38462,Mercedes-Benz,V-Class,2019.0,Automatic,500.0,Diesel,145.0,38.2,2.1,,0.0,27000,37867.047,-10867.047,10867.047
70996,Volkswagen,,2019.0,Automatic,,Petrol,145.0,,2.0,1.0,0.0,32850,22026.305,10823.695,10823.695
7269,Audi,Q7,2018.0,Automatic,15887.0,Diesel,145.0,39.2,4.0,2.0,0.0,52990,63772.156,-10782.156,10782.156
32183,Hyundai,Tucson,2017.0,Manual,285.0,Diesel,145.0,61.7,1.7,4.0,0.0,13250,24014.012,-10764.012,10764.012
36132,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,,,2.0,1.0,0.0,40924,30198.986,10725.014,10725.014
40814,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,145.0,61.4,2.0,0.0,0.0,36350,25628.734,10721.266,10721.266
38877,Mercedes-Benz,C-Class,2019.0,Automatic,6650.0,Diesel,145.0,64.2,1.6,4.0,0.0,36420,25703.332,10716.668,10716.668
72587,Volkswagen,Touareg,2020.0,Semi-Auto,1589.0,Diesel,145.0,34.5,3.0,2.0,0.0,41950,52552.87,-10602.871,10602.871
35296,Mercedes-Benz,E-Class,2019.0,Automatic,12.0,Diesel,145.0,47.1,3.0,0.0,0.0,58921,48361.523,10559.477,10559.477
58592,Opel,Grandland X,2018.0,Manual,5000.0,Petrol,145.0,44.1,1.2,0.0,0.0,26995,16454.645,10540.355,10540.355
7305,Audi,A4,2019.0,Semi-Auto,5484.0,Diesel,145.0,44.1,2.0,4.0,0.0,38950,28411.682,10538.318,10538.318
39213,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,145.0,44.1,2.0,3.0,0.0,40924,30419.309,10504.691,10504.691
36801,Mercedes-Benz,C-Class,2019.0,Automatic,962.0,Petrol,145.0,28.5,4.0,4.0,0.0,49280,59763.574,-10483.574,10483.574
6361,Audi,RS3,2019.0,Semi-Auto,14585.0,Petrol,150.0,29.7,2.5,4.0,0.0,46990,36561.77,10428.23,10428.23
44034,Mercedes-Benz,GLC-Class,2020.0,Automatic,4000.0,Petrol,145.0,31.7,2.0,1.0,0.0,52990,42576.62,10413.379,10413.379
38333,Mercedes-Benz,C-Class,2019.0,Automatic,25.0,Petrol,,,4.0,0.0,0.0,60298,49947.605,10350.395,10350.395
6899,Audi,A4,2019.0,Automatic,10119.0,Diesel,145.0,38.2,3.0,1.0,0.0,29290,39634.07,-10344.07,10344.07
6834,Audi,,2019.0,Automatic,5800.0,Diesel,145.0,30.7,4.0,2.0,0.0,89750,79410.125,10339.875,10339.875
73717,Volkswagen,Tiguan,2019.0,Manual,13000.0,Diesel,145.0,47.9,2.0,1.0,0.0,32500,22196.611,10303.389,10303.389
6733,Audi,Q2,2019.0,Automatic,6000.0,Petrol,145.0,41.5,1.5,3.0,0.0,36990,26729.293,10260.709,10260.709
9599,BMW,X6,2014.0,Automatic,34990.0,Diesel,305.0,38.2,3.0,4.0,0.0,18000,28251.814,-10251.814,10251.814
31079,Ford,Focus,2019.0,Manual,5447.0,Petrol,,,2.631,3.0,0.0,15420,25666.994,-10246.994,10246.994
38890,Mercedes-Benz,GLC-Class,2019.0,Automatic,,Diesel,145.0,41.5,2.1,3.0,0.0,27100,37326.03,-10226.031,10226.031
39865,Mercedes-Benz,C-Class,2019.0,Automatic,152.0,Petrol,,,4.0,0.0,0.0,59950,49736.3,10213.699,10213.699
34976,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10085.0,Diesel,145.0,56.5,3.724,2.0,0.0,25995,36197.836,-10202.836,10202.836
4304,Audi,Q2,2019.0,Semi-Auto,,Petrol,145.0,41.5,1.5,3.0,0.0,34990,24814.1,10175.9,10175.9
3619,Audi,Q5,2020.0,Automatic,1000.0,Diesel,145.0,38.2,2.0,4.0,0.0,47990,37879.004,10110.996,10110.996
40127,Mercedes-Benz,E-Class,2019.0,Semi-Auto,9200.0,Diesel,145.0,72.4,2.0,2.0,0.0,39950,29878.783,10071.217,10071.217
37287,Mercedes-Benz,C-Class,2019.0,Automatic,2486.0,Petrol,145.0,44.1,1.5,4.0,0.0,37999,27947.543,10051.459,10051.459
41573,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,145.0,54.3,2.0,1.0,0.0,41870,31849.562,10020.438,10020.438
46533,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,,,2.0,2.0,0.0,36350,26401.662,9948.338,9948.338
12279,BMW,X6,2020.0,Semi-Auto,2950.0,Diesel,150.0,34.9,3.0,3.0,0.0,49975,59900.703,-9925.703,9925.703
4476,Audi,,2018.0,Semi-Auto,8450.0,Diesel,145.0,32.8,3.0,0.0,0.0,63985,54109.523,9875.477,9875.477
75401,Volkswagen,Amarok,2019.0,Automatic,9893.0,Diesel,260.0,27.7,3.0,0.0,0.0,43995,34152.066,9842.934,9842.934
6371,Audi,Q7,2018.0,Automatic,32093.0,Diesel,150.0,39.2,4.0,4.0,0.0,48000,57841.69,-9841.691,9841.691
42481,Mercedes-Benz,V-Class,2019.0,Automatic,1253.0,Diesel,145.0,36.2,2.0,2.0,0.0,58800,48979.797,9820.203,9820.203
42474,Mercedes-Benz,C-Class,2019.0,Automatic,500.0,Petrol,,,4.0,,0.0,63495,53697.855,9797.145,9797.145
39238,Mercedes-Benz,C-Class,2019.0,Automatic,,Petrol,145.0,44.1,1.5,0.0,0.0,36999,27242.312,9756.688,9756.688
43261,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,9235.0,Diesel,150.0,40.4,2.0,0.0,0.0,43299,33544.23,9754.77,9754.77
45411,Mercedes-Benz,A-Class,2019.0,Semi-Auto,3551.0,Petrol,145.0,28.5,1.3,4.0,0.0,20480,30231.324,-9751.324,9751.324
42930,Mercedes-Benz,C-Class,2020.0,Manual,15754.0,Diesel,,,2.1,3.0,0.0,19298,29035.182,-9737.182,9737.182
8180,BMW,4 Series,2020.0,Semi-Auto,101.0,Diesel,145.0,60.1,2.0,3.0,0.0,47550,37813.49,9736.512,9736.512
38784,Mercedes-Benz,,2019.0,,1521.0,Diesel,145.0,56.5,2.0,2.0,0.0,22730,32449.201,-9719.201,9719.201
354,Audi,Q8,2019.0,Automatic,7961.0,Diesel,145.0,32.8,3.0,,0.0,67495,57818.766,9676.234,9676.234
71776,Volkswagen,Touareg,2018.0,Automatic,8455.0,Diesel,145.0,34.0,3.0,4.0,0.0,38490,48151.293,-9661.293,9661.293
74804,Volkswagen,Golf,2019.0,,3652.0,Petrol,145.0,36.2,2.0,1.0,0.0,36850,27197.377,9652.625,9652.625
12845,BMW,3 Series,2019.0,Semi-Auto,2400.0,Petrol,150.0,41.5,3.0,3.0,0.0,25595,35211.21,-9616.211,9616.211
39775,Mercedes-Benz,V-Class,2019.0,Automatic,3442.0,Diesel,150.0,39.8,2.1,4.0,0.0,25991,35595.617,-9604.617,9604.617
39979,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,11302.0,Diesel,150.0,40.4,2.0,1.0,0.0,42676,33092.88,9583.121,9583.121
39168,Mercedes-Benz,C-Class,2019.0,Automatic,2486.0,Petrol,,,1.5,2.0,0.0,37999,28436.816,9562.184,9562.184
11483,BMW,3 Series,2020.0,Semi-Auto,10.0,Diesel,145.0,49.6,3.823,4.0,0.0,34995,44549.06,-9554.059,9554.059
39388,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1000.0,Petrol,145.0,53.3,3.724,4.0,0.0,25879,35426.824,-9547.824,9547.824
35476,Mercedes-Benz,,2020.0,Semi-Auto,2000.0,Petrol,145.0,45.6,2.0,1.0,0.0,25490,35024.457,-9534.457,9534.457
2243,Audi,A4,2020.0,Semi-Auto,826.0,Diesel,145.0,40.4,3.0,0.0,0.0,42500,52030.51,-9530.512,9530.512
43142,Mercedes-Benz,GLC-Class,2019.0,,9090.0,Diesel,145.0,40.4,2.0,0.0,0.0,43299,33770.324,9528.676,9528.676
2694,Audi,A4,2020.0,Automatic,1555.0,Petrol,145.0,38.7,2.0,0.0,0.0,26890,36407.137,-9517.137,9517.137
23773,Ford,Focus,2017.0,Manual,14929.0,Petrol,,,2.3,3.0,0.0,26900,17409.566,9490.434,9490.434
11585,BMW,X3,2018.0,Semi-Auto,12.0,Diesel,145.0,54.3,2.0,2.0,0.0,39650,30212.15,9437.85,9437.85
63732,Opel,Grandland X,2019.0,Automatic,2543.0,Diesel,145.0,57.7,1.5,1.0,0.0,28991,19563.049,9427.951,9427.951
44261,Mercedes-Benz,A-Class,2016.0,Semi-Auto,13912.0,Petrol,240.0,40.9,2.0,3.0,0.0,34981,25561.402,9419.598,9419.598
3856,Audi,Q5,2020.0,Semi-Auto,4564.0,Diesel,145.0,34.5,3.0,2.0,0.0,48750,58144.9,-9394.898,9394.898
38485,Mercedes-Benz,G-Class,2020.0,Semi-Auto,1350.0,Petrol,145.0,21.4,4.0,1.0,0.0,159999,150605.08,9393.922,9393.922
43724,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,7500.0,Diesel,145.0,40.4,2.0,1.0,0.0,44099,34713.793,9385.207,9385.207
44317,Mercedes-Benz,C-Class,2019.0,Semi-Auto,95.0,Petrol,145.0,28.5,4.0,2.0,0.0,62199,71564.21,-9365.211,9365.211
68730,Volkswagen,Passat,2019.0,Manual,,Diesel,145.0,57.7,2.0,1.0,0.0,25499,16146.317,9352.683,9352.683
10473,BMW,2 Series,2020.0,Automatic,5746.0,Petrol,150.0,42.2,1.5,2.0,0.0,19500,28851.857,-9351.857,9351.857
58027,Opel,Astra,2019.0,Manual,10.0,Petrol,145.0,54.3,1.2,0.0,0.0,24991,15641.872,9349.128,9349.128
38535,Mercedes-Benz,C-Class,2020.0,,250.0,Petrol,,,2.0,0.0,0.0,44995,35649.715,9345.285,9345.285
3780,Audi,Q8,2019.0,Semi-Auto,7022.0,Diesel,150.0,33.6,3.0,4.0,0.0,51900,61210.08,-9310.078,9310.078
11123,BMW,3 Series,2020.0,,1381.0,Petrol,145.0,41.5,2.0,4.0,0.0,43970,34681.812,9288.188,9288.188
29879,Ford,Focus,2018.0,Manual,26500.0,Petrol,,,2.3,0.0,0.0,26499,17213.5,9285.5,9285.5
45276,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10939.0,Petrol,,,3.724,0.0,0.0,29500,38778.094,-9278.094,9278.094
70660,Volkswagen,Touareg,2018.0,Automatic,10000.0,Diesel,145.0,34.0,3.0,4.0,0.0,57295,48041.477,9253.523,9253.523
41073,Mercedes-Benz,C-Class,2020.0,Automatic,86705.855,Diesel,,,2.0,0.0,0.0,29750,20510.363,9239.637,9239.637
16434,Ford,Focus,2019.0,Manual,4127.0,Diesel,,,2.0,3.0,0.0,27490,18258.53,9231.471,9231.471
28598,Ford,Focus,2019.0,Automatic,1500.0,Diesel,,,2.0,2.0,0.0,29000,19824.24,9175.76,9175.76
13807,BMW,1 Series,2019.0,Semi-Auto,2195.0,Petrol,145.0,34.5,2.0,3.0,,38555,29402.957,9152.043,9152.043
40570,Mercedes-Benz,C-Class,2017.0,Semi-Auto,11018.0,Petrol,145.0,32.8,,4.0,0.0,45480,36339.05,9140.949,9140.949
10572,BMW,2 Series,2018.0,Semi-Auto,103.0,Diesel,145.0,49.6,2.0,0.0,0.0,32271,23139.986,9131.014,9131.014
55229,Toyota,Land Cruiser,2019.0,Semi-Auto,1000.0,Diesel,145.0,30.1,2.8,1.0,0.0,54991,45859.992,9131.008,9131.008
6255,Audi,Q7,2018.0,Automatic,,Diesel,145.0,39.2,4.0,3.0,0.0,51450,60571.797,-9121.797,9121.797
38340,Mercedes-Benz,C-Class,2019.0,Automatic,2430.0,Diesel,,,2.0,0.0,0.0,41491,32379.844,9111.156,9111.156
15134,Ford,Focus,2017.0,Manual,28066.0,Petrol,,,2.3,0.0,0.0,25499,16441.947,9057.053,9057.053
43342,Mercedes-Benz,C-Class,2019.0,Semi-Auto,8456.0,Petrol,145.0,29.7,3.0,4.0,0.0,47999,38943.668,9055.332,9055.332
1053,Audi,Q5,2019.0,Automatic,5225.0,Petrol,135.0,,,0.0,0.0,44450,35418.63,9031.371,9031.371
6450,Audi,Q3,2020.0,Manual,1014.0,Petrol,145.0,40.9,3.739,3.0,0.0,29995,39021.297,-9026.297,9026.297
44087,Mercedes-Benz,C-Class,2019.0,Automatic,14413.0,Diesel,,,,3.0,0.0,34070,25045.115,9024.885,9024.885
809,Audi,Q7,2019.0,Automatic,4000.0,Diesel,,33.2,3.0,1.0,0.0,56490,47482.406,9007.594,9007.594
24600,Ford,Focus,2018.0,Manual,14171.0,Petrol,,,2.3,3.0,0.0,28975,20004.023,8970.977,8970.977
72483,Volkswagen,,2019.0,Automatic,3200.0,,135.0,41.5,1.4,0.0,0.0,29995,21030.05,8964.949,8964.949
44363,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4215.0,Petrol,145.0,28.5,2.0,4.0,0.0,25099,34061.844,-8962.844,8962.844
39369,Mercedes-Benz,GLC-Class,2019.0,,8370.0,Diesel,145.0,40.4,2.0,3.0,0.0,43999,35041.734,8957.266,8957.266
48033,Škoda,Karoq,2019.0,Automatic,6000.0,Petrol,145.0,40.9,1.5,2.0,0.0,24617,33561.332,-8944.332,8944.332
46626,Mercedes-Benz,C-Class,2019.0,Automatic,7721.0,Petrol,,,3.0,0.0,0.0,50981,42047.28,8933.719,8933.719
2019,Audi,Q8,2019.0,Automatic,5680.0,Diesel,145.0,33.6,3.0,4.0,0.0,49495,58415.496,-8920.496,8920.496
