carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
2530,Mercedes-Benz,E-Class,2019.0,Semi-Auto,9200.0,Diesel,145.0,72.4,2.0,2.0,0.0,39950,27481.713,12468.287,12468.287
37895,BMW,X5,2019.0,Semi-Auto,4799.0,Hybrid,140.0,,3.0,1.0,0.0,72990,60605.87,12384.129,12384.129
26594,Mercedes-Benz,E-Class,2019.0,Automatic,8720.0,Diesel,145.0,70.6,2.0,2.0,0.0,39680,27325.992,12354.008,12354.008
63708,Audi,Q7,2019.0,Automatic,3988.0,Diesel,145.0,32.8,3.0,2.0,0.0,59990,47672.91,12317.09,12317.09
65352,Audi,Q7,2019.0,Semi-Auto,5050.0,Diesel,145.0,44.1,3.0,4.0,0.0,55990,43701.66,12288.34,12288.34
710,Mercedes-Benz,C-Class,2019.0,Automatic,1414.0,Diesel,145.0,55.4,2.0,2.0,0.0,44160,31886.395,12273.605,12273.605
71687,Mercedes-Benz,C-Class,2019.0,Automatic,1090.0,Petrol,145.0,44.1,3.724,0.0,0.0,25950,38221.85,-12271.852,12271.852
24254,Audi,A4,2019.0,Manual,5800.0,Petrol,145.0,39.2,2.0,4.0,0.0,34950,22723.996,12226.004,12226.004
40260,Audi,Q7,2019.0,Semi-Auto,6227.0,Diesel,145.0,33.2,3.0,3.0,0.0,59950,47726.617,12223.383,12223.383
28052,Mercedes-Benz,C-Class,2019.0,Semi-Auto,7749.0,Petrol,,,,4.0,0.0,40749,28584.52,12164.48,12164.48
47931,Mercedes-Benz,C-Class,2019.0,Semi-Auto,7351.0,,,,3.0,2.0,0.0,43049,30903.266,12145.734,12145.734
28170,Audi,A4,2019.0,Semi-Auto,2800.0,Diesel,145.0,,3.0,4.0,0.0,40800,28782.379,12017.621,12017.621
55546,Mercedes-Benz,C-Class,2002.0,Automatic,13800.0,Diesel,,,2.7,3.0,0.0,1495,13481.581,-11986.581,11986.581
43796,Volkswagen,Amarok,2020.0,Automatic,3602.0,Diesel,260.0,33.6,3.0,2.0,0.0,33495,45460.344,-11965.344,11965.344
44696,BMW,X4,2020.0,Semi-Auto,117.0,Diesel,145.0,40.9,3.0,0.0,,53630,41670.55,11959.449,11959.449
12490,BMW,5 Series,2019.0,Semi-Auto,7998.0,Petrol,145.0,50.4,2.0,0.0,0.0,40985,29076.69,11908.311,11908.311
17864,Mercedes-Benz,V-Class,2019.0,Automatic,1253.0,Diesel,145.0,36.2,2.0,2.0,0.0,58800,47000.902,11799.098,11799.098
23410,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,,,1.5,3.0,0.0,35068,23367.32,11700.68,11700.68
21413,Mercedes-Benz,C-Class,2020.0,Manual,15754.0,Diesel,,,2.1,3.0,0.0,19298,30992.293,-11694.291,11694.291
68274,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,,,2.0,1.0,0.0,40924,29246.55,11677.449,11677.449
22717,Audi,Q8,2019.0,Automatic,7961.0,Diesel,145.0,32.8,3.0,,0.0,67495,55929.656,11565.344,11565.344
15478,BMW,X6,2020.0,Automatic,7486.0,Diesel,145.0,34.9,3.0,2.0,0.0,56000,67468.0,-11468.0,11468.0
28827,BMW,X7,2020.0,Semi-Auto,7500.0,Diesel,150.0,31.4,3.0,0.0,0.0,77995,66540.4,11454.602,11454.602
7028,Audi,Q7,2018.0,Automatic,24439.0,Diesel,145.0,39.2,,2.0,0.0,52495,41042.676,11452.324,11452.324
37706,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,145.0,45.6,1.5,2.0,0.0,35068,23667.98,11400.02,11400.02
58355,Mercedes-Benz,V-Class,2019.0,Automatic,3442.0,Diesel,150.0,39.8,2.1,4.0,0.0,25991,37343.473,-11352.473,11352.473
6777,Audi,Q7,2018.0,Automatic,13213.0,Diesel,145.0,37.2,4.0,4.0,0.0,72990,61730.074,11259.926,11259.926
23650,BMW,X5,2016.0,Automatic,44316.0,,0.0,,2.0,1.0,0.0,30850,19620.133,11229.867,11229.867
9414,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,145.0,44.1,2.0,3.0,0.0,40924,29708.174,11215.826,11215.826
13414,Opel,,2019.0,Automatic,6500.0,Petrol,145.0,43.5,1.2,1.0,0.0,23790,12618.052,11171.948,11171.948
33558,BMW,X5,2015.0,Semi-Auto,22103.0,Petrol,570.0,25.4,4.4,1.0,0.0,44814,33740.29,11073.711,11073.711
31247,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,145.0,54.3,2.0,1.0,0.0,41870,30800.152,11069.848,11069.848
23197,Mercedes-Benz,,2020.0,Semi-Auto,2000.0,Petrol,145.0,45.6,2.0,1.0,0.0,25490,36456.38,-10966.379,10966.379
45875,Audi,Q7,2016.0,Automatic,41032.0,Diesel,300.0,39.2,4.0,0.0,0.0,48995,38057.562,10937.438,10937.438
473,Audi,Q5,2019.0,Automatic,5225.0,Petrol,135.0,,,0.0,0.0,44450,33565.562,10884.438,10884.438
31644,Mercedes-Benz,C-Class,2019.0,Automatic,,Hybrid,,,2.0,1.0,0.0,43990,33145.64,10844.359,10844.359
8912,Audi,Q7,2016.0,Semi-Auto,46600.0,Diesel,300.0,39.2,4.0,1.0,0.0,47995,37217.93,10777.07,10777.07
27487,Ford,Mustang,2017.0,Manual,21575.0,Petrol,145.0,20.9,5.0,1.0,0.0,49999,39269.2,10729.801,10729.801
7291,BMW,X5,2019.0,Automatic,8700.0,Diesel,145.0,37.7,3.823,4.0,0.0,60000,49355.88,10644.121,10644.121
7084,BMW,3 Series,2020.0,,1381.0,Petrol,145.0,41.5,2.0,4.0,0.0,43970,33360.79,10609.211,10609.211
30320,Audi,,2017.0,Automatic,39202.0,Diesel,200.0,47.9,3.0,3.0,0.0,34950,24404.55,10545.449,10545.449
72277,Mercedes-Benz,C-Class,2016.0,Automatic,18648.0,Petrol,,,,4.0,0.0,30500,19966.037,10533.963,10533.963
12572,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,2900.0,Petrol,145.0,31.7,2.0,0.0,0.0,44000,33549.547,10450.453,10450.453
18081,Mercedes-Benz,C-Class,2020.0,,250.0,Petrol,,,2.0,0.0,0.0,44995,34565.797,10429.203,10429.203
10907,Mercedes-Benz,C-Class,2018.0,Semi-Auto,3891.0,Petrol,,,3.724,1.0,0.0,19980,30386.646,-10406.646,10406.646
50930,Mercedes-Benz,C-Class,2019.0,Automatic,2430.0,Diesel,,,2.0,0.0,0.0,41491,31085.771,10405.229,10405.229
74809,Audi,Q7,2018.0,Automatic,13213.0,Diesel,145.0,37.2,4.0,2.0,0.0,70990,60635.113,10354.887,10354.887
37043,Audi,,2018.0,Semi-Auto,8450.0,Diesel,145.0,32.8,3.0,0.0,0.0,63985,53630.633,10354.367,10354.367
40502,Toyota,Hilux,2016.0,Manual,52689.0,Diesel,260.0,38.7,2.5,,0.0,29990,19656.74,10333.26,10333.26
67465,Audi,Q5,2019.0,Automatic,10000.0,,135.0,,2.0,4.0,0.0,45490,35258.9,10231.102,10231.102
54127,BMW,X3,2019.0,Automatic,5801.0,Diesel,145.0,48.7,3.0,1.0,0.0,47980,37759.938,10220.062,10220.062
40636,BMW,X7,2019.0,Automatic,1793.0,Diesel,145.0,31.4,3.0,2.0,0.0,78386,68186.29,10199.711,10199.711
6212,Audi,Q3,2019.0,Automatic,9029.0,Petrol,145.0,31.4,2.0,3.0,0.0,40995,30798.365,10196.635,10196.635
33262,Mercedes-Benz,,2017.0,Automatic,38247.0,Petrol,145.0,20.5,5.5,,0.0,71995,61864.906,10130.094,10130.094
69116,Škoda,Superb,2018.0,Automatic,7000.0,Diesel,145.0,61.4,2.0,3.0,0.0,31950,21828.432,10121.568,10121.568
61432,Volkswagen,Amarok,2019.0,Automatic,9893.0,Diesel,260.0,27.7,3.0,0.0,0.0,43995,33909.734,10085.266,10085.266
61811,Audi,Q5,2019.0,Semi-Auto,8867.0,Diesel,145.0,,2.0,2.0,0.0,42450,32366.068,10083.932,10083.932
46656,Mercedes-Benz,C-Class,2019.0,Automatic,,Petrol,145.0,44.1,1.5,0.0,0.0,36999,27002.115,9996.885,9996.885
62896,Toyota,,2019.0,,4092.0,Other,140.0,,1.8,4.0,0.0,24395,14470.486,9924.514,9924.514
7023,Audi,Q5,2020.0,Automatic,1500.0,Petrol,135.0,,,3.0,0.0,49790,39932.363,9857.637,9857.637
23361,Audi,Q8,2019.0,Semi-Auto,7793.0,Diesel,145.0,32.8,3.0,2.0,0.0,66990,57205.363,9784.637,9784.637
73047,Mercedes-Benz,C-Class,2019.0,Automatic,2486.0,Petrol,145.0,44.1,1.5,4.0,0.0,37999,28239.924,9759.076,9759.076
34250,Mercedes-Benz,C-Class,2019.0,Automatic,6650.0,Diesel,145.0,64.2,1.6,4.0,0.0,36420,26668.395,9751.605,9751.605
64755,BMW,5 Series,2019.0,Semi-Auto,101.0,Petrol,145.0,50.4,2.0,1.0,0.0,42650,32922.383,9727.617,9727.617
58394,Mercedes-Benz,C-Class,2018.0,Semi-Auto,5659.0,Petrol,145.0,40.4,3.724,0.0,0.0,23498,33211.29,-9713.289,9713.289
5468,Mercedes-Benz,C-Class,2019.0,Automatic,1987.0,Petrol,,,2.0,2.0,0.0,39991,30297.682,9693.318,9693.318
35229,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,9235.0,Diesel,150.0,40.4,2.0,0.0,0.0,43299,33605.902,9693.098,9693.098
37013,Mercedes-Benz,GLE-Class,2018.0,Automatic,33177.0,Diesel,150.0,37.7,3.0,2.0,0.0,30000,39672.793,-9672.793,9672.793
70681,Mercedes-Benz,C-Class,2019.0,Automatic,2486.0,Petrol,,,1.5,2.0,0.0,37999,28335.014,9663.986,9663.986
18529,,,2019.0,Automatic,8326.0,Petrol,145.0,36.7,,,0.0,21790,31405.018,-9615.018,9615.018
39770,Volkswagen,Tiguan,2019.0,Manual,13000.0,Diesel,145.0,47.9,2.0,1.0,0.0,32500,22892.555,9607.445,9607.445
49633,Mercedes-Benz,C-Class,2020.0,Semi-Auto,328.0,Petrol,,,1.5,4.0,0.0,39995,30428.713,9566.287,9566.287
39001,Mercedes-Benz,GLC-Class,2019.0,,9090.0,Diesel,145.0,40.4,2.0,0.0,0.0,43299,33809.555,9489.445,9489.445
4799,Mercedes-Benz,C-Class,2019.0,Automatic,3700.0,Diesel,,,2.0,3.0,0.0,39790,30307.66,9482.34,9482.34
25509,BMW,5 Series,2019.0,Semi-Auto,101.0,Petrol,145.0,50.4,2.0,1.0,0.0,42400,32922.383,9477.617,9477.617
3771,BMW,X6,2019.0,Semi-Auto,1402.0,Petrol,145.0,26.4,3.0,0.0,0.0,69993,60543.766,9449.234,9449.234
31813,Mercedes-Benz,C-Class,2016.0,Automatic,45000.0,Diesel,,,3.724,0.0,0.0,14000,23426.498,-9426.498,9426.498
9399,Volkswagen,,2019.0,Automatic,,Petrol,145.0,,2.0,1.0,0.0,32850,23448.812,9401.188,9401.188
33483,BMW,M5,2019.0,Semi-Auto,3256.0,Petrol,145.0,26.9,4.4,3.0,0.0,62980,72361.21,-9381.211,9381.211
38245,Mercedes-Benz,C-Class,2019.0,Automatic,4811.0,Diesel,145.0,61.4,2.0,0.0,0.0,38991,29625.686,9365.314,9365.314
62493,Mercedes-Benz,GLC-Class,2019.0,Automatic,,Diesel,145.0,41.5,2.1,3.0,0.0,27100,36451.46,-9351.461,9351.461
33674,Mercedes-Benz,A-Class,2017.0,Semi-Auto,28210.0,Petrol,145.0,40.9,2.0,4.0,,31980,22692.615,9287.385,9287.385
46066,Audi,,2019.0,,6267.0,,145.0,,2.0,2.0,0.0,23990,33256.57,-9266.57,9266.57
37312,Mercedes-Benz,,2019.0,,1521.0,Diesel,145.0,56.5,2.0,2.0,0.0,22730,31987.307,-9257.307,9257.307
8282,Mercedes-Benz,E-Class,2019.0,Semi-Auto,10500.0,Diesel,145.0,70.6,,2.0,0.0,36589,27358.727,9230.273,9230.273
54769,BMW,2 Series,2018.0,Semi-Auto,99.0,Petrol,145.0,,3.0,0.0,0.0,31990,22764.8,9225.199,9225.199
19502,BMW,5 Series,2019.0,,10.0,Diesel,145.0,65.7,2.0,3.0,0.0,41070,31845.621,9224.379,9224.379
58754,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,2792.0,Diesel,145.0,40.4,2.0,2.0,0.0,45299,36080.168,9218.832,9218.832
75023,Mercedes-Benz,E-Class,2019.0,Automatic,11286.0,Diesel,145.0,,2.0,2.0,0.0,39700,30484.643,9215.357,9215.357
51193,BMW,X3,2019.0,Automatic,3280.0,Diesel,145.0,54.3,2.0,2.0,0.0,43740,34549.06,9190.941,9190.941
26798,Mercedes-Benz,C-Class,2019.0,Automatic,2430.0,Diesel,145.0,55.4,2.0,0.0,0.0,41491,32303.42,9187.58,9187.58
40579,BMW,3 Series,2020.0,Semi-Auto,102.0,Diesel,145.0,50.4,2.0,3.0,0.0,42430,33256.723,9173.277,9173.277
50202,Opel,,2019.0,Manual,2238.0,Petrol,145.0,44.1,1.2,0.0,0.0,19500,10379.304,9120.696,9120.696
43386,Volkswagen,Caravelle,2019.0,Automatic,5691.0,Diesel,145.0,33.6,2.0,1.0,0.0,51994,42895.445,9098.555,9098.555
23883,BMW,X3,2018.0,Semi-Auto,12.0,Diesel,145.0,54.3,2.0,2.0,0.0,39650,30568.295,9081.705,9081.705
51759,Mercedes-Benz,CLA-Class,2016.0,Automatic,25726.0,Petrol,200.0,41.5,2.0,4.0,0.0,18700,27767.629,-9067.629,9067.629
67942,Volkswagen,,2019.0,Manual,10.0,Petrol,145.0,54.3,,0.0,0.0,9699,18734.377,-9035.375,9035.375
33759,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,4000.0,Diesel,145.0,40.9,2.0,0.0,0.0,46481,37448.88,9032.121,9032.121
18658,Audi,Q7,2019.0,Automatic,1000.0,Diesel,145.0,32.8,3.0,0.0,0.0,57000,47988.824,9011.176,9011.176
56755,Audi,Q8,2020.0,Semi-Auto,1500.0,Diesel,150.0,32.8,3.0,0.0,0.0,73495,64487.105,9007.895,9007.895
27053,Mercedes-Benz,C-Class,2019.0,Automatic,14413.0,Diesel,,,,3.0,0.0,34070,25063.492,9006.508,9006.508
30782,Mercedes-Benz,GLS-Class,2017.0,Automatic,45239.0,Petrol,150.0,23.0,5.5,4.0,0.0,53000,61872.883,-8872.883,8872.883
24889,Mercedes-Benz,C-Class,2019.0,Automatic,1568.0,Diesel,,,2.0,3.0,0.0,40298,31462.795,8835.205,8835.205
26804,Mercedes-Benz,,2019.0,Semi-Auto,391.0,Petrol,145.0,22.4,4.0,0.0,0.0,66899,58119.527,8779.473,8779.473
48655,Mercedes-Benz,C-Class,2019.0,Automatic,1987.0,Petrol,145.0,44.1,2.0,4.0,0.0,39991,31221.666,8769.334,8769.334
3174,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Diesel,,,,1.0,0.0,38289,29530.238,8758.762,8758.762
41000,Volkswagen,Touareg,2019.0,Automatic,87.0,Diesel,145.0,34.0,3.0,,0.0,46990,38245.82,8744.18,8744.18
19610,BMW,1 Series,2019.0,Automatic,6744.0,Petrol,,,1.5,3.0,0.0,28488,19775.096,8712.904,8712.904
51526,Mercedes-Benz,GLC-Class,2019.0,Automatic,10064.0,Petrol,145.0,34.0,,2.0,0.0,46624,37922.83,8701.172,8701.172
60683,Mercedes-Benz,C-Class,2019.0,Automatic,10444.0,Diesel,,,2.0,,0.0,35880,27178.922,8701.078,8701.078
39612,BMW,X5,2020.0,Automatic,5000.0,Hybrid,135.0,,3.823,0.0,0.0,63995,55304.445,8690.555,8690.555
58428,Ford,Focus,2018.0,Manual,26500.0,Petrol,,,2.3,0.0,0.0,26499,17837.104,8661.896,8661.896
48969,Audi,,2019.0,Semi-Auto,,Petrol,145.0,40.9,2.0,0.0,0.0,22000,30643.223,-8643.223,8643.223
35652,Mercedes-Benz,C-Class,2020.0,Semi-Auto,328.0,Petrol,145.0,44.1,1.5,0.0,0.0,39995,31352.295,8642.705,8642.705
66966,Ford,Mustang,2017.0,Automatic,7546.0,Petrol,145.0,23.5,5.0,3.0,0.0,48999,40373.414,8625.582,8625.582
21126,Ford,Focus,2019.0,Manual,5060.0,Petrol,145.0,34.5,,2.0,0.0,24250,15643.82,8606.18,8606.18
16170,,,2019.0,Automatic,947.0,Diesel,145.0,32.8,2.0,0.0,0.0,49996,41391.434,8604.566,8604.566
50113,Škoda,Kodiaq,2019.0,Manual,,Petrol,150.0,49.6,1.5,3.0,0.0,13398,21995.559,-8597.559,8597.559
27955,BMW,,2016.0,Automatic,74765.0,Hybrid,0.0,85.6,3.823,2.0,0.0,23699,15126.742,8572.258,8572.258
17578,Mercedes-Benz,C-Class,2019.0,Automatic,649.0,Petrol,,,3.724,,0.0,27999,36559.73,-8560.73,8560.73
37354,BMW,X5,2018.0,Automatic,19750.0,Diesel,140.0,47.1,3.0,,,47994,39437.77,8556.23,8556.23
48895,BMW,X5,2013.0,Automatic,47301.0,Diesel,,45.6,3.0,4.0,0.0,26651,18126.059,8524.941,8524.941
47230,Audi,Q7,2019.0,Semi-Auto,12195.0,Diesel,145.0,33.2,3.0,0.0,0.0,54950,46451.95,8498.051,8498.051
61170,Mercedes-Benz,GLC-Class,2018.0,Automatic,17165.0,Diesel,150.0,41.5,,0.0,0.0,26000,34496.58,-8496.578,8496.578
63198,Mercedes-Benz,GLE-Class,2016.0,Semi-Auto,86705.855,Diesel,145.0,32.5,3.0,1.0,0.0,29990,38482.09,-8492.09,8492.09
69840,Ford,Focus,2017.0,Manual,28066.0,Petrol,,,2.3,0.0,0.0,25499,17008.238,8490.762,8490.762
53179,Mercedes-Benz,C-Class,2019.0,Automatic,,Diesel,,,1.6,0.0,0.0,36420,27948.34,8471.66,8471.66
51899,Ford,Kuga,2010.0,Manual,25490.0,Petrol,150.0,60.1,,0.0,0.0,15999,7546.7,8452.3,8452.3
3601,Mercedes-Benz,C-Class,2019.0,Automatic,4811.0,Diesel,,,2.0,1.0,0.0,38991,30546.578,8444.422,8444.422
17675,BMW,2 Series,2019.0,Automatic,10.0,Diesel,145.0,64.2,2.0,3.0,,33440,24999.852,8440.148,8440.148
28739,Mercedes-Benz,C-Class,2017.0,Automatic,86705.855,Diesel,,,2.1,2.0,0.0,25092,16684.664,8407.336,8407.336
42252,Audi,Q7,2019.0,Automatic,4000.0,Diesel,,33.2,3.0,1.0,0.0,56490,48089.742,8400.258,8400.258
62139,Audi,Q5,2020.0,Automatic,1000.0,Diesel,145.0,38.2,2.0,4.0,0.0,47990,39591.37,8398.629,8398.629
27778,Ford,Focus,2016.0,Manual,24200.0,,,,2.3,1.0,0.0,24850,16478.88,8371.119,8371.119
57513,Mercedes-Benz,E-Class,2019.0,Semi-Auto,5211.0,Diesel,145.0,70.6,2.0,4.0,0.0,36998,28642.441,8355.559,8355.559
17916,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Petrol,145.0,46.3,1.5,2.0,0.0,34480,26126.955,8353.045,8353.045
32856,BMW,4 Series,2020.0,Semi-Auto,10.0,Petrol,145.0,48.7,2.0,0.0,0.0,39225,30900.283,8324.717,8324.717
58867,Mercedes-Benz,CLS-Class,2019.0,Semi-Auto,11886.0,Diesel,145.0,48.7,2.9,0.0,0.0,51540,43260.195,8279.805,8279.805
68422,Ford,Kuga,2019.0,Semi-Auto,53825.0,Diesel,145.0,42.2,2.0,4.0,0.0,11698,19967.64,-8269.641,8269.641
60779,Mercedes-Benz,GLE-Class,2018.0,Semi-Auto,16890.0,Diesel,150.0,37.7,3.0,4.0,0.0,34981,43232.99,-8251.988,8251.988
11141,Audi,Q5,2019.0,Automatic,5886.0,Petrol,135.0,,,3.0,0.0,44790,36539.227,8250.773,8250.773
47231,Audi,Q5,2016.0,Semi-Auto,31031.0,Diesel,235.0,42.2,,1.0,0.0,31495,23255.523,8239.477,8239.477
995,Mercedes-Benz,C-Class,2019.0,Automatic,,Diesel,,,2.0,4.0,0.0,37449,29231.836,8217.164,8217.164
962,Mercedes-Benz,C-Class,2019.0,Automatic,1765.0,Petrol,145.0,46.3,1.5,0.0,0.0,36791,28650.857,8140.143,8140.143
68184,Mercedes-Benz,C-Class,2020.0,Automatic,3897.0,Petrol,,,1.5,0.0,0.0,41450,33336.45,8113.551,8113.551
75596,Mercedes-Benz,C-Class,2019.0,Automatic,6325.0,Petrol,145.0,47.1,1.5,3.0,0.0,33790,25690.283,8099.717,8099.717
22593,Volkswagen,Passat,2019.0,Semi-Auto,8928.0,Diesel,145.0,52.3,2.0,0.0,0.0,27990,19898.016,8091.984,8091.984
66605,Ford,,2019.0,Automatic,4694.0,Diesel,145.0,37.2,2.0,3.0,0.0,33000,24952.373,8047.627,8047.627
31059,BMW,X7,2019.0,Semi-Auto,6506.0,Diesel,145.0,31.4,3.0,2.0,0.0,77880,69845.04,8034.961,8034.961
64936,BMW,,2019.0,Semi-Auto,11128.0,Petrol,150.0,39.8,3.0,,0.0,23500,31524.545,-8024.545,8024.545
17922,Hyundai,,2019.0,Semi-Auto,6209.0,Diesel,145.0,39.2,2.2,1.0,0.0,33495,25471.898,8023.102,8023.102
75820,Mercedes-Benz,C-Class,2017.0,Automatic,30000.0,Petrol,145.0,33.6,4.0,2.0,0.0,33990,41979.074,-7989.074,7989.074
55890,BMW,,2019.0,Semi-Auto,2723.0,Diesel,145.0,53.3,3.0,1.0,0.0,37995,30022.725,7972.275,7972.275
46447,Mercedes-Benz,GLA-Class,2018.0,Automatic,23573.0,Petrol,150.0,38.2,2.0,1.0,0.0,31990,24019.14,7970.859,7970.859
30797,Hyundai,,2019.0,Automatic,20.0,Diesel,145.0,39.8,2.2,2.0,0.0,32489,24521.234,7967.766,7967.766
20690,BMW,2 Series,2018.0,Semi-Auto,103.0,Diesel,145.0,49.6,2.0,0.0,0.0,32271,24307.05,7963.949,7963.949
13107,Mercedes-Benz,C-Class,2019.0,Semi-Auto,3239.0,Diesel,,,1.6,1.0,0.0,20990,28953.51,-7963.51,7963.51
58645,BMW,X5,2019.0,Semi-Auto,1080.0,Petrol,145.0,27.2,3.0,4.0,0.0,47950,55913.043,-7963.043,7963.043
