carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
35296,Mercedes-Benz,E-Class,2019.0,Automatic,12.0,Diesel,145.0,47.1,3.0,77.0,0.0,0.0,58921,46990.258,11930.742,11930.742
8180,BMW,4 Series,2020.0,Semi-Auto,101.0,Diesel,145.0,60.1,2.0,38.0,3.0,0.0,47550,35619.97,11930.031,11930.031
36821,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,,,2.0,72.0,1.0,0.0,41870,29962.451,11907.549,11907.549
41573,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,145.0,54.3,2.0,58.0,1.0,0.0,41870,29990.768,11879.232,11879.232
13543,BMW,M4,2019.0,Semi-Auto,1501.0,Petrol,145.0,34.0,3.0,33.0,2.0,0.0,56995,45117.61,11877.391,11877.391
45411,Mercedes-Benz,A-Class,2019.0,Semi-Auto,3551.0,Petrol,145.0,28.5,1.3,48.0,4.0,0.0,20480,32335.447,-11855.447,11855.447
39414,Mercedes-Benz,A-Class,2020.0,Semi-Auto,16.0,Petrol,145.0,32.8,2.0,71.0,4.0,0.0,49980,38151.28,11828.719,11828.719
68400,Volkswagen,T-Roc,2010.746,Manual,23012.0,Petrol,145.0,53.3,1.5,44.0,3.0,0.0,21290,9480.346,11809.654,11809.654
40127,Mercedes-Benz,E-Class,2019.0,Semi-Auto,9200.0,Diesel,145.0,72.4,2.0,32.0,2.0,0.0,39950,28148.326,11801.674,11801.674
14238,BMW,5 Series,2019.0,Semi-Auto,4000.0,,145.0,50.4,2.0,81.0,,0.0,42650,30871.309,11778.691,11778.691
929,Audi,Q8,2019.0,Automatic,6878.0,Diesel,145.0,32.8,3.0,42.0,4.0,0.0,63796,52058.836,11737.164,11737.164
8036,BMW,M4,2015.0,Semi-Auto,26637.0,Petrol,300.0,34.0,,33.0,2.0,0.0,29990,18266.676,11723.324,11723.324
10805,BMW,X3,2020.0,Semi-Auto,1501.0,Petrol,145.0,34.5,3.0,31.0,1.0,0.0,42995,54634.4,-11639.398,11639.398
44261,Mercedes-Benz,A-Class,2016.0,Semi-Auto,13912.0,Petrol,240.0,40.9,2.0,66.0,3.0,0.0,34981,23425.648,11555.352,11555.352
46626,Mercedes-Benz,C-Class,2019.0,Automatic,7721.0,Petrol,,,3.0,91.0,0.0,0.0,50981,39509.305,11471.695,11471.695
38185,Mercedes-Benz,C-Class,2019.0,Unknown,1000.0,Diesel,,,2.0,92.0,3.0,0.0,36539,25156.248,11382.752,11382.752
4210,Audi,Q8,2019.0,Semi-Auto,6000.0,Diesel,145.0,32.8,3.0,43.0,1.0,0.0,76990,65634.484,11355.516,11355.516
13718,BMW,X5,2019.0,Automatic,5.0,Hybrid,135.0,188.3,3.0,93.0,4.0,0.0,73000,61780.81,11219.191,11219.191
38202,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4059.0,Petrol,145.0,28.5,2.0,34.0,1.0,0.0,25399,36612.168,-11213.168,11213.168
11527,BMW,5 Series,2019.0,Semi-Auto,7998.0,Petrol,145.0,50.4,2.0,46.0,0.0,0.0,40985,29788.613,11196.387,11196.387
12744,BMW,4 Series,2020.0,Semi-Auto,10.0,,145.0,44.8,2.0,64.0,4.0,0.0,48155,37049.516,11105.484,11105.484
38760,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Petrol,145.0,46.3,1.5,47.0,2.0,0.0,34480,23375.248,11104.752,11104.752
834,,Q7,2020.0,Semi-Auto,6000.0,Diesel,150.0,29.4,4.0,44.0,0.0,0.0,84990,73901.78,11088.219,11088.219
4381,Audi,Q3,2019.0,Automatic,9029.0,Petrol,145.0,31.4,2.0,49.0,3.0,0.0,40995,29920.45,11074.551,11074.551
35292,Mercedes-Benz,SL-Class,2019.0,Unknown,10368.0,Petrol,145.0,36.2,3.0,61.0,1.0,0.0,32995,43893.48,-10898.48,10898.48
39238,Mercedes-Benz,C-Class,2019.0,Automatic,,Petrol,145.0,44.1,1.5,49.0,0.0,0.0,36999,26117.64,10881.359,10881.359
35098,Mercedes-Benz,C-Class,2005.0,Automatic,73000.0,Petrol,,,5.4,68.0,2.0,0.0,15990,5135.034,10854.966,10854.966
36232,Mercedes-Benz,C-Class,2019.0,Semi-Auto,1200.0,Petrol,,,4.0,99.0,1.0,0.0,66890,56055.64,10834.359,10834.359
1226,Audi,A4,2019.0,Manual,5800.0,Petrol,145.0,39.2,2.0,71.0,4.0,0.0,34950,24185.52,10764.48,10764.48
43391,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,145.0,45.6,1.5,78.0,2.0,0.0,35068,24303.86,10764.141,10764.141
46533,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,,,2.0,72.0,2.0,0.0,36350,25599.578,10750.422,10750.422
12307,BMW,4 Series,2020.0,Semi-Auto,10.0,Petrol,145.0,44.8,2.0,82.0,1.0,0.0,48155,37493.86,10661.141,10661.141
14524,BMW,X5,2018.0,Automatic,19750.0,Diesel,140.0,47.1,3.0,57.0,,,47994,37345.92,10648.078,10648.078
320,Audi,RS5,2019.0,Automatic,16.0,Petrol,145.0,30.1,2.9,49.0,0.0,0.0,49750,60394.758,-10644.758,10644.758
40631,Mercedes-Benz,A-Class,2020.0,Automatic,6000.0,Petrol,145.0,28.5,2.0,65.0,2.0,0.0,26490,37090.344,-10600.344,10600.344
36466,Mercedes-Benz,C-Class,2019.0,Automatic,,Diesel,,,2.0,34.0,4.0,0.0,37449,26861.576,10587.424,10587.424
40814,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,145.0,61.4,2.0,74.0,0.0,0.0,36350,25770.516,10579.484,10579.484
12507,BMW,8 Series,2020.0,,-58540.574,Diesel,145.0,26.7,3.0,72.0,4.0,0.0,79991,69421.77,10569.227,10569.227
36260,Mercedes-Benz,E-Class,2019.0,Automatic,8720.0,Diesel,145.0,70.6,2.0,44.0,2.0,0.0,39680,29151.438,10528.562,10528.562
43254,Mercedes-Benz,A-Class,2018.0,Automatic,7880.0,Petrol,145.0,30.1,4.0,36.0,0.0,0.0,77850,88370.305,-10520.305,10520.305
40466,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,,,1.5,39.0,3.0,0.0,35068,24595.424,10472.576,10472.576
13140,BMW,1 Series,2019.0,Automatic,6744.0,Petrol,-43.242,-43.422,1.5,57.0,3.0,0.0,28488,18089.73,10398.27,10398.27
39360,Mercedes-Benz,C-Class,2019.0,Automatic,,Diesel,,,1.6,57.0,0.0,0.0,36420,26033.3,10386.699,10386.699
66394,Volkswagen,Passat,2020.0,Semi-Auto,,Hybrid,135.0,43.5,1.4,65.0,1.0,0.0,38000,27653.477,10346.523,10346.523
44180,Mercedes-Benz,C-Class,2019.0,Automatic,1414.0,Diesel,145.0,55.4,2.0,40.0,2.0,0.0,44160,33841.914,10318.082,10318.082
37715,Mercedes-Benz,C-Class,2019.0,Automatic,8011.0,Petrol,,,3.0,49.0,3.0,0.0,53991,43705.555,10285.445,10285.445
40609,Mercedes-Benz,GLS-Class,2018.0,Automatic,7390.0,Petrol,150.0,23.0,5.5,56.0,4.0,0.0,72950,83220.195,-10270.195,10270.195
45699,Mercedes-Benz,C-Class,2020.0,Semi-Auto,,Petrol,145.0,29.1,3.0,87.0,4.0,0.0,54000,43734.094,10265.906,10265.906
11005,BMW,3 Series,2019.0,Automatic,-58540.574,Diesel,145.0,50.4,2.0,45.0,0.0,0.0,33888,23639.236,10248.764,10248.764
38877,Mercedes-Benz,C-Class,2019.0,Automatic,6650.0,Diesel,145.0,64.2,1.6,84.0,4.0,0.0,36420,26191.318,10228.682,10228.682
43523,Mercedes-Benz,V-Class,2019.0,Automatic,677.0,Diesel,145.0,36.7,2.0,34.0,4.0,0.0,47995,37772.133,10222.867,10222.867
36132,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,,,2.0,54.0,1.0,0.0,40924,30722.773,10201.227,10201.227
39168,Mercedes-Benz,C-Class,2019.0,Automatic,2486.0,Petrol,,,1.5,55.0,2.0,0.0,37999,27813.43,10185.57,10185.57
36693,Mercedes-Benz,A-Class,2019.0,Semi-Auto,16.0,Petrol,145.0,28.5,2.0,61.0,3.0,0.0,26980,37159.63,-10179.629,10179.629
11568,BMW,5 Series,2020.0,Semi-Auto,450.0,Diesel,145.0,60.1,3.0,48.0,4.0,0.0,54845,44680.816,10164.184,10164.184
40007,Mercedes-Benz,A-Class,2018.0,Semi-Auto,3600.0,Petrol,145.0,30.1,4.0,56.0,0.0,0.0,77500,87602.414,-10102.414,10102.414
18731,,Mustang,2017.0,Manual,20700.0,Petrol,150.0,20.9,5.0,52.0,0.0,0.0,27500,37590.82,-10090.82,10090.82
39213,Mercedes-Benz,C-Class,2019.0,Automatic,5325.0,Petrol,145.0,44.1,2.0,59.0,3.0,0.0,40924,30884.373,10039.627,10039.627
41662,Mercedes-Benz,CLA-Class,2014.0,Automatic,41445.0,Petrol,205.0,39.8,2.0,65.0,-2.339,0.0,24995,14989.958,10005.042,10005.042
17089,Ford,Mustang,2017.0,Manual,21575.0,Petrol,145.0,20.9,5.0,44.0,1.0,0.0,49999,40012.246,9986.75,9986.75
43561,Mercedes-Benz,C-Class,2017.0,Semi-Auto,36814.0,Petrol,,,3.724,59.0,3.0,0.0,19995,29969.299,-9974.299,9974.299
44648,Mercedes-Benz,B-Class,2019.0,Semi-Auto,7698.0,Petrol,145.0,51.4,3.724,80.0,0.0,0.0,19490,29460.117,-9970.117,9970.117
46228,Mercedes-Benz,S-Class,2017.0,Semi-Auto,26699.0,Diesel,145.0,100.999,3.0,72.0,0.0,0.0,30580,40545.09,-9965.09,9965.09
36265,Mercedes-Benz,A-Class,2019.0,Semi-Auto,1000.0,Petrol,145.0,30.1,4.0,81.0,2.0,0.0,115359,105459.79,9899.211,9899.211
10046,BMW,5 Series,2019.0,Semi-Auto,101.0,Petrol,145.0,50.4,2.0,39.0,1.0,0.0,42650,32787.96,9862.039,9862.039
3812,Audi,Q7,2019.0,Automatic,1000.0,Diesel,145.0,32.8,3.0,83.0,0.0,0.0,57000,47166.8,9833.199,9833.199
1220,Audi,A8,2020.0,Automatic,250.0,Diesel,145.0,39.2,3.0,41.0,3.0,0.0,78990,69278.31,9711.688,9711.688
45295,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Petrol,145.0,44.1,1.5,48.0,0.0,0.0,34579,24871.11,9707.891,9707.891
14702,BMW,3 Series,2020.0,Semi-Auto,100.0,Diesel,145.0,47.9,3.0,93.0,3.0,0.0,37950,47608.992,-9658.992,9658.992
16448,Ford,Focus,2007.0,Manual,,Diesel,195.0,47.9,2.0,60.0,4.0,0.0,3495,13131.346,-9636.346,9636.346
45270,Mercedes-Benz,,2017.0,Automatic,54011.0,Other,,,2.0,66.0,,0.0,16000,25544.197,-9544.197,9544.197
54144,Toyota,Hilux,2017.0,Manual,57932.0,Diesel,260.0,40.4,2.4,66.0,2.0,0.0,23400,13862.409,9537.591,9537.591
34921,Mercedes-Benz,C-Class,2019.0,Semi-Auto,1000.0,Petrol,,,4.0,83.0,1.0,0.0,69679,60151.34,9527.66,9527.66
10566,BMW,2 Series,2015.0,Semi-Auto,29788.0,Diesel,30.0,64.2,2.0,66.0,4.0,0.0,16000,25525.248,-9525.248,9525.248
35786,Mercedes-Benz,E-Class,2019.0,Semi-Auto,1000.0,Petrol,150.0,31.0,4.0,57.0,2.0,0.0,75099,65589.414,9509.586,9509.586
38966,Mercedes-Benz,C-Class,2019.0,Automatic,1499.0,Petrol,145.0,34.5,4.0,99.0,0.0,0.0,61495,52110.625,9384.375,9384.375
37504,Mercedes-Benz,CL-Class,2020.0,Semi-Auto,19.0,Petrol,150.0,36.7,2.0,80.0,1.0,0.0,38624,29264.246,9359.754,9359.754
47233,Škoda,Karoq,2020.0,Automatic,96.0,Petrol,150.0,40.9,1.5,89.0,1.0,0.0,25499,34855.055,-9356.055,9356.055
45445,Mercedes-Benz,,2018.0,Semi-Auto,2900.0,Diesel,145.0,56.5,2.1,43.0,1.0,0.0,24099,33449.516,-9350.516,9350.516
44087,Mercedes-Benz,C-Class,2019.0,Automatic,14413.0,Diesel,,,,53.0,3.0,0.0,34070,24741.383,9328.617,9328.617
1986,Audi,A6,2019.0,Automatic,6000.0,Diesel,,35.8,3.0,45.0,2.0,0.0,49990,40713.387,9276.613,9276.613
8571,BMW,X5,2009.817,Automatic,89000.0,Diesel,205.0,45.6,3.0,54.0,3.0,0.0,20450,11188.742,9261.258,9261.258
36857,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,14000.0,Diesel,145.0,40.9,2.0,50.0,4.0,0.0,25991,35228.973,-9237.973,9237.973
39226,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10004.0,Petrol,,,4.0,90.0,2.0,0.0,41750,50897.63,-9147.629,9147.629
13284,BMW,M4,2020.0,Automatic,5000.0,Petrol,145.0,34.0,3.0,62.0,3.0,0.0,53988,44909.645,9078.355,9078.355
2890,Audi, Q,2019.0,Automatic,12336.0,Diesel,145.0,32.1,3.0,65.0,3.0,0.0,53000,43980.656,9019.344,9019.344
45240,Mercedes-Benz,V-Class,2019.0,Automatic,8251.0,Diesel,145.0,36.2,2.0,76.0,4.0,0.0,49995,40984.965,9010.035,9010.035
39131,Mercedes-Benz,E-Class,2019.0,Automatic,7502.0,Petrol,145.0,32.1,,92.0,3.0,0.0,52713,43706.2,9006.801,9006.801
7853,BMW,4 Series,2018.0,Automatic,3500.0,Diesel,145.0,55.4,3.0,89.0,0.0,0.0,20995,29994.352,-8999.352,8999.352
43408,Mercedes-Benz,GLE-Class,2016.0,Automatic,41199.0,Petrol,300.0,32.8,3.0,31.0,0.0,0.0,29570,38555.508,-8985.508,8985.508
71582,Volkswagen,Touareg,2019.0,Semi-Auto,6000.0,Diesel,145.0,34.0,3.0,68.0,2.0,0.0,49990,41005.65,8984.352,8984.352
2640,Audi,Q7,2019.0,Automatic,3255.0,Diesel,145.0,33.2,3.0,40.0,2.0,0.0,48500,57462.055,-8962.055,8962.055
45619,Mercedes-Benz,V-Class,2019.0,Automatic,999.0,Diesel,145.0,36.7,2.0,71.0,4.0,0.0,47999,39049.047,8949.953,8949.953
13731,BMW,7 Series,2019.0,Semi-Auto,101.0,Diesel,145.0,41.5,3.0,79.0,3.0,0.0,48782,57726.227,-8944.227,8944.227
35816,Mercedes-Benz,C-Class,2019.0,Automatic,962.0,Petrol,,,4.0,61.0,3.0,0.0,49280,58163.68,-8883.68,8883.68
39882,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Petrol,,,2.0,93.0,2.0,0.0,33699,24868.312,8830.688,8830.688
40938,Mercedes-Benz,E-Class,2019.0,Semi-Auto,5211.0,Diesel,145.0,70.6,2.0,65.0,4.0,0.0,36998,28191.998,8806.002,8806.002
1824,Audi,Q7,2019.0,Automatic,,Diesel,150.0,33.2,3.0,30.0,2.0,0.0,43000,51793.086,-8793.082,8793.082
58592,Opel,Grandland X,2018.0,Manual,5000.0,Petrol,145.0,44.1,1.2,46.0,0.0,0.0,26995,18207.62,8787.381,8787.381
37535,Mercedes-Benz,C-Class,2019.0,,3814.0,Petrol,,,1.5,66.0,4.0,0.0,33998,25261.393,8736.607,8736.607
58027,Opel,Astra,2019.0,Manual,10.0,Petrol,145.0,54.3,1.2,89.0,0.0,0.0,24991,16257.814,8733.186,8733.186
44278,Mercedes-Benz,C-Class,2019.0,Automatic,2430.0,Diesel,145.0,55.4,2.0,73.0,0.0,0.0,41491,32760.2,8730.801,8730.801
43674,Mercedes-Benz,C-Class,2019.0,Automatic,4811.0,Diesel,145.0,61.4,2.0,83.0,0.0,0.0,38991,30261.273,8729.727,8729.727
38272,Mercedes-Benz,A-Class,2020.0,Semi-Auto,4000.0,Petrol,145.0,28.5,2.0,78.0,0.0,0.0,26039,34754.316,-8715.316,8715.316
1465,Audi,Q3,2020.0,Semi-Auto,1487.0,Petrol,150.0,31.0,2.0,83.0,3.0,0.0,43990,35277.656,8712.344,8712.344
46095,Mercedes-Benz,,2019.0,Semi-Auto,1000.0,Petrol,145.0,39.8,2.0,45.0,4.0,0.0,27249,35945.65,-8696.648,8696.648
9350,BMW,M4,2019.0,Semi-Auto,3452.0,Petrol,150.0,34.0,3.0,77.0,4.0,0.0,53995,45314.977,8680.023,8680.023
46623,Mercedes-Benz,C-Class,2020.0,Automatic,3897.0,Petrol,,44.1,1.5,41.0,1.0,0.0,41450,32797.32,8652.68,8652.68
45073,Mercedes-Benz,A-Class,2018.0,Automatic,3695.0,Petrol,145.0,24.8,4.0,54.0,4.0,0.0,84500,93113.4,-8613.398,8613.398
38340,Mercedes-Benz,C-Class,2019.0,Automatic,2430.0,Diesel,,,2.0,76.0,0.0,0.0,41491,32891.434,8599.566,8599.566
45089,Mercedes-Benz,E-Class,2020.0,Automatic,6000.0,Diesel,145.0,70.6,2.0,72.0,2.0,0.0,44995,36407.105,8587.895,8587.895
