carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
37836,Mercedes-Benz,C-Class,2018.0,Semi-Auto,3891.0,Petrol,,,3.723712168624484,75.0,1.0,0.0,19980.0,44635.508,-24655.5078125,24655.5078125
43082,Mercedes-Benz,C-Class,2019.0,Semi-Auto,2547.0,Petrol,,,3.723712168624484,99.0,0.0,0.0,25699.0,48010.543,-22311.54296875,22311.54296875
36265,Mercedes-Benz,A-Class,2019.0,Semi-Auto,1000.0,Petrol,145.0,30.1,4.0,81.0,2.0,0.0,115359.0,93471.016,21887.984375,21887.984375
38485,Mercedes-Benz,G-Class,2020.0,Semi-Auto,1350.0,Petrol,145.0,21.4,4.0,99.0,1.0,0.0,159999.0,138569.2,21429.796875,21429.796875
12917,BMW,M4,2016.0,Automatic,4550.0,Petrol,300.0,33.2,3.0,73.0,3.0,0.0,76990.0,55718.12,21271.87890625,21271.87890625
15120,Ford,Focus,2017.0,Manual,197.0,Diesel,145.0,,1.5,55.0,1.0,0.0,38015.0,17295.506,20719.494140625,20719.494140625
34832,Mercedes-Benz,C-Class,2018.0,Semi-Auto,5659.0,Petrol,145.0,40.4,3.723712168624484,93.0,0.0,0.0,23498.0,44162.08,-20664.078125,20664.078125
38139,Mercedes-Benz,V-Class,2020.0,Automatic,303.0,Diesel,150.0,39.8,2.1,60.0,2.0,0.0,24791.0,45390.047,-20599.046875,20599.046875
35340,Mercedes-Benz,G-Class,2020.0,Automatic,3000.0,Petrol,150.0,21.4,4.0,58.0,1.0,0.0,154998.0,134445.53,20552.46875,20552.46875
17089,Ford,Mustang,2017.0,Manual,21575.0,Petrol,145.0,20.9,5.0,44.0,1.0,0.0,49999.0,29506.94,20492.060546875,20492.060546875
35363,Mercedes-Benz,A-Class,2019.0,Semi-Auto,880.0,Petrol,145.0,24.8,4.0,41.0,4.0,0.0,124366.0,104044.91,20321.09375,20321.09375
46621,Mercedes-Benz,C-Class,,Semi-Auto,6900.0,Petrol,,,3.723712168624484,82.0,0.0,0.0,18799.0,38951.637,-20152.63671875,20152.63671875
6793,Audi,Q8,2019.0,Automatic,3011.0,Diesel,145.0,32.8,3.0,89.0,4.0,0.0,77888.0,57754.344,20133.65625,20133.65625
41207,Mercedes-Benz,C-Class,2019.0,Semi-Auto,200.0,Petrol,145.0,28.0,4.0,60.0,0.0,0.0,88995.0,69137.93,19857.0703125,19857.0703125
55432,Toyota,Hilux,2016.0,Manual,52689.0,Diesel,260.0,38.7,2.5,94.0,,0.0,29990.0,10513.8,19476.2001953125,19476.2001953125
42646,Mercedes-Benz,C-Class,2019.0,Semi-Auto,3398.0,Petrol,145.0,27.2,,57.0,2.0,0.0,65000.0,45598.83,19401.171875,19401.171875
14271,BMW,X7,,Semi-Auto,5349.0,Diesel,145.0,33.6,3.0,37.0,0.0,0.0,72798.0,53402.805,19395.1953125,19395.1953125
1177,Audi,Q5,2020.0,,1000.0,Diesel,145.0,34.5,3.0,52.0,0.0,0.0,48895.0,67994.73,-19099.7265625,19099.7265625
44692,Mercedes-Benz,C-Class,2019.0,Automatic,1090.0,Petrol,145.0,44.1,3.723712168624484,86.0,0.0,0.0,25950.0,45002.336,-19052.3359375,19052.3359375
70660,Volkswagen,Touareg,2018.0,Automatic,10000.0,Diesel,145.0,34.0,3.0,81.0,4.0,0.0,57295.0,38800.625,18494.375,18494.375
45540,Mercedes-Benz,C-Class,2019.0,Semi-Auto,200.0,Petrol,,,4.0,46.0,2.0,0.0,88995.0,70828.22,18166.78125,18166.78125
43804,Mercedes-Benz,C-Class,2017.0,Automatic,29645.0,Petrol,,,3.723712168624484,58.0,2.0,0.0,17488.0,35471.46,-17983.4609375,17983.4609375
5882,Audi,A6,2020.0,Semi-Auto,2000.0,Diesel,145.0,50.4,2.0,77.0,1.0,0.0,52500.0,34558.062,17941.9375,17941.9375
1220,Audi,A8,2020.0,Automatic,250.0,Diesel,145.0,39.2,3.0,41.0,3.0,0.0,78990.0,61170.56,17819.44140625,17819.44140625
36548,Mercedes-Benz,A-Class,2019.0,Automatic,250.0,Petrol,145.0,24.6,4.0,37.0,1.0,0.0,126000.0,108296.37,17703.6328125,17703.6328125
4210,Audi,Q8,2019.0,Semi-Auto,6000.0,Diesel,145.0,32.8,3.0,43.0,1.0,0.0,76990.0,59454.977,17535.0234375,17535.0234375
71404,Volkswagen,Touareg,2019.0,Semi-Auto,9950.0,Diesel,150.0,34.0,3.0,98.0,1.0,0.0,59990.0,42485.57,17504.4296875,17504.4296875
9969,BMW,M2,2019.0,Semi-Auto,1287.0,Petrol,145.0,,3.0,96.0,1.0,0.0,45980.0,28895.557,17084.443359375,17084.443359375
36887,Mercedes-Benz,C-Class,2020.0,Semi-Auto,,Petrol,145.0,,,92.0,0.0,0.0,44995.0,28208.191,16786.80859375,16786.80859375
45276,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10939.0,Petrol,,,3.723712168624484,73.0,0.0,0.0,29500.0,46243.344,-16743.34375,16743.34375
2985,Audi,RS6,2020.0,Semi-Auto,1500.0,Petrol,150.0,22.1,4.0,64.0,4.0,0.0,109495.0,92908.01,16586.9921875,16586.9921875
35296,Mercedes-Benz,E-Class,2019.0,Automatic,12.0,Diesel,145.0,47.1,3.0,77.0,0.0,0.0,58921.0,42336.402,16584.59765625,16584.59765625
6834,Audi,,2019.0,Automatic,5800.0,Diesel,145.0,30.7,4.0,94.0,2.0,0.0,89750.0,73192.5,16557.5,16557.5
67600,,Touareg,,Semi-Auto,6000.0,Diesel,145.0,33.6,3.0,58.0,2.0,0.0,49990.0,33803.316,16186.68359375,16186.68359375
5540,Audi,,2020.0,Semi-Auto,,Petrol,145.0,28.8,2.9,63.0,3.0,0.0,69995.0,53932.797,16062.203125,16062.203125
40631,Mercedes-Benz,A-Class,2020.0,Automatic,6000.0,Petrol,145.0,28.5,2.0,65.0,2.0,0.0,26490.0,42540.63,-16050.62890625,16050.62890625
44539,Mercedes-Benz,C-Class,2019.0,Automatic,649.0,Petrol,,,3.723712168624484,,6.0,0.0,27999.0,44035.867,-16036.8671875,16036.8671875
8954,BMW,X5,2020.0,Automatic,5000.0,Hybrid,135.0,,3.822757846971372,54.0,0.0,0.0,63995.0,79795.76,-15800.7578125,15800.7578125
40819,Mercedes-Benz,V-Class,2019.0,Automatic,500.0,Diesel,145.0,38.2,2.1,35.0,4.0,0.0,27000.0,42788.223,-15788.22265625,15788.22265625
40018,Mercedes-Benz,A-Class,2020.0,Semi-Auto,9.0,Petrol,145.0,,2.0,71.0,0.0,0.0,48980.0,33460.09,15519.91015625,15519.91015625
12744,BMW,4 Series,2020.0,Semi-Auto,10.0,,145.0,44.8,2.0,64.0,4.0,0.0,48155.0,32811.203,15343.796875,15343.796875
44363,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4215.0,Petrol,145.0,28.5,2.0,33.0,4.0,0.0,25099.0,40420.254,-15321.25390625,15321.25390625
5404,Audi,Q7,2019.0,Automatic,7999.0,Diesel,145.0,33.2,3.0,30.0,1.0,0.0,68000.0,52808.324,15191.67578125,15191.67578125
12307,BMW,4 Series,2020.0,Semi-Auto,10.0,Petrol,145.0,44.8,2.0,82.0,1.0,0.0,48155.0,32968.133,15186.8671875,15186.8671875
2467,Audi,Q7,2018.0,Automatic,11719.0,Diesel,145.0,39.2,4.0,69.0,1.0,0.0,55500.0,70603.84,-15103.84375,15103.84375
35816,Mercedes-Benz,C-Class,2019.0,Automatic,962.0,Petrol,,,4.0,61.0,3.0,0.0,49280.0,64238.07,-14958.0703125,14958.0703125
68546,Volkswagen,Touareg,2019.0,Semi-Auto,,Petrol,145.0,25.5,3.0,56.0,0.0,0.0,59995.0,45251.69,14743.30859375,14743.30859375
4924,Audi,A4,2020.0,Automatic,5500.0,Petrol,145.0,35.3,2.0,37.0,1.0,0.0,47990.0,33291.61,14698.390625,14698.390625
39131,Mercedes-Benz,E-Class,2019.0,Automatic,7502.0,Petrol,145.0,32.1,,92.0,3.0,0.0,52713.0,38017.38,14695.62109375,14695.62109375
45152,Mercedes-Benz,SL-Class,2019.0,Automatic,821.0,Petrol,145.0,36.2,3.0,51.0,2.0,0.0,35899.0,50442.754,-14543.75390625,14543.75390625
4541,Audi,Q5,2019.0,Semi-Auto,6000.0,Diesel,145.0,32.5,3.0,71.0,2.0,0.0,67990.0,53479.1,14510.8984375,14510.8984375
6887,Audi,,2019.0,Semi-Auto,5658.0,Diesel,150.0,38.2,3.0,57.0,4.0,0.0,36450.0,50820.066,-14370.06640625,14370.06640625
41574,Mercedes-Benz,GLC-Class,2019.0,,7689.0,Petrol,145.0,26.4,4.0,78.0,3.0,0.0,62499.0,48184.664,14314.3359375,14314.3359375
44648,Mercedes-Benz,B-Class,2019.0,Semi-Auto,7698.0,Petrol,145.0,51.4,3.723712168624484,80.0,0.0,0.0,19490.0,33803.09,-14313.08984375,14313.08984375
36868,Mercedes-Benz,,2019.0,Semi-Auto,9.0,Petrol,150.0,33.2,2.0,48.0,4.0,0.0,54980.0,40701.668,14278.33203125,14278.33203125
2465,Audi,Q7,2018.0,Automatic,20000.0,Diesel,145.0,39.2,4.0,64.0,0.0,0.0,54490.0,68705.234,-14215.234375,14215.234375
3320,Audi,TT,2017.0,Manual,14000.0,Petrol,145.0,47.1,3.7392354812099646,71.0,2.0,0.0,17490.0,31664.793,-14174.79296875,14174.79296875
14191,BMW,3 Series,,Automatic,10984.0,,145.0,49.6,2.0,62.0,0.0,0.0,32550.0,18410.79,14139.2109375,14139.2109375
38202,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4059.0,Petrol,145.0,28.5,2.0,34.0,1.0,0.0,25399.0,39482.58,-14083.578125,14083.578125
36183,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4772.0,Petrol,145.0,28.5,2.0,46.0,,0.0,24000.0,38069.664,-14069.6640625,14069.6640625
28374,Ford,Focus,2011.0,Manual,10836.0,Diesel,145.0,50.4,2.0,67.0,4.0,0.0,24900.0,10921.948,13978.0517578125,13978.0517578125
39775,Mercedes-Benz,V-Class,2019.0,Automatic,3442.0,Diesel,150.0,39.8,2.1,62.0,4.0,0.0,25991.0,39952.34,-13961.33984375,13961.33984375
9562,BMW,3 Series,2020.0,Semi-Auto,160.0,,145.0,49.6,2.0,59.0,4.0,0.0,44320.0,30362.146,13957.853515625,13957.853515625
35997,Mercedes-Benz,C-Class,2019.0,Semi-Auto,7749.0,Petrol,,,,90.0,4.0,0.0,40749.0,26826.6,13922.400390625,13922.400390625
30156,Ford,Kuga,2017.0,Manual,13988.0,Diesel,,64.2,1.5,82.0,2.0,,29495.0,15604.42,13890.580078125,13890.580078125
6255,Audi,Q7,2018.0,Automatic,,Diesel,145.0,39.2,4.0,82.0,3.0,0.0,51450.0,65310.824,-13860.82421875,13860.82421875
5618,Audi,Q7,2018.0,Semi-Auto,5330.0,Diesel,145.0,39.2,4.0,57.0,4.0,0.0,56900.0,70565.68,-13665.6796875,13665.6796875
35879,Mercedes-Benz,E-Class,2018.0,Semi-Auto,2114.0,Petrol,,39.2,3.723712168624484,66.0,2.0,0.0,30982.0,44612.613,-13630.61328125,13630.61328125
35618,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Diesel,,,,47.0,1.0,0.0,38289.0,24660.555,13628.4453125,13628.4453125
35092,Mercedes-Benz,S-Class,2019.0,Automatic,3671.0,Petrol,145.0,31.7,4.0,95.0,4.0,0.0,104590.0,91020.31,13569.6875,13569.6875
3215,Audi,Q7,2019.0,Automatic,5000.0,Diesel,145.0,33.2,3.0,39.0,2.0,0.0,66000.0,52431.25,13568.75,13568.75
4703,,,2019.0,Automatic,10.0,Petrol,,30.4,2.9,54.0,1.0,0.0,51990.0,38439.562,13550.4375,13550.4375
4810,Audi,,2019.0,Automatic,8305.0,Diesel,145.0,39.8,3.0,63.0,0.0,0.0,32750.0,46277.977,-13527.9765625,13527.9765625
7269,Audi,Q7,2018.0,Automatic,15887.0,Diesel,145.0,39.2,4.0,89.0,2.0,0.0,52990.0,66455.98,-13465.9765625,13465.9765625
4710,Audi,R8,2019.0,,6954.0,Petrol,145.0,21.6,5.2,35.0,2.0,0.0,109990.0,96616.64,13373.359375,13373.359375
39226,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10004.0,Petrol,,,4.0,90.0,2.0,0.0,41750.0,55099.074,-13349.07421875,13349.07421875
36026,Mercedes-Benz,C-Class,2016.0,Automatic,18900.0,Petrol,,,,68.0,0.0,0.0,35991.0,22643.469,13347.53125,13347.53125
45073,Mercedes-Benz,A-Class,2018.0,Automatic,3695.0,Petrol,145.0,24.8,4.0,54.0,4.0,0.0,84500.0,97839.195,-13339.1953125,13339.1953125
6899,Audi,A4,2019.0,Automatic,10119.0,Diesel,145.0,38.2,3.0,63.0,1.0,0.0,29290.0,42509.93,-13219.9296875,13219.9296875
12982,BMW,M4,2018.0,Semi-Auto,4000.0,Petrol,145.0,33.6,3.0,84.0,2.0,0.0,55991.0,42831.785,13159.21484375,13159.21484375
38272,Mercedes-Benz,A-Class,2020.0,Semi-Auto,4000.0,Petrol,145.0,28.5,2.0,78.0,0.0,0.0,26039.0,39198.15,-13159.1484375,13159.1484375
52900,Toyota,Land Cruiser,2014.0,Automatic,60000.0,Diesel,540.0,29.7,4.5,69.0,1.0,0.0,44990.0,31919.36,13070.640625,13070.640625
46606,Mercedes-Benz,C-Class,,Automatic,8011.0,Petrol,145.0,29.7,3.0,56.0,1.0,0.0,53991.0,40952.07,13038.9296875,13038.9296875
43561,Mercedes-Benz,C-Class,2017.0,Semi-Auto,36814.0,Petrol,,,3.723712168624484,59.0,3.0,0.0,19995.0,33000.156,-13005.15625,13005.15625
11568,BMW,5 Series,2020.0,Semi-Auto,450.0,Diesel,145.0,60.1,3.0,48.0,4.0,0.0,54845.0,41880.523,12964.4765625,12964.4765625
13543,BMW,M4,2019.0,Semi-Auto,1501.0,Petrol,145.0,34.0,3.0,33.0,2.0,0.0,56995.0,44073.93,12921.0703125,12921.0703125
36551,Mercedes-Benz,GLE-Class,2019.0,Semi-Auto,1493.0,Petrol,145.0,23.7,5.5,69.0,0.0,0.0,87459.0,74619.03,12839.96875,12839.96875
12379,BMW,X6,2020.0,Semi-Auto,9710.0,Diesel,,,3.0,54.0,2.0,0.0,55890.0,43104.453,12785.546875,12785.546875
5835,Audi,Q5,2020.0,Semi-Auto,6000.0,Diesel,145.0,34.5,,61.0,4.0,0.0,52990.0,40235.49,12754.51171875,12754.51171875
42419,Mercedes-Benz,SL-Class,2019.0,Semi-Auto,9742.0,Petrol,145.0,31.4,4.7,33.0,0.0,0.0,48745.0,61451.4,-12706.3984375,12706.3984375
41524,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4309.0,Petrol,145.0,9.429178950613696,2.0,47.0,2.0,0.0,31980.0,44681.508,-12701.5078125,12701.5078125
8180,BMW,4 Series,2020.0,Semi-Auto,101.0,Diesel,145.0,60.1,2.0,38.0,3.0,0.0,47550.0,34848.652,12701.34765625,12701.34765625
65635,Volkswagen,Caravelle,2019.0,Semi-Auto,17600.0,Diesel,145.0,33.6,2.0,39.0,2.0,0.0,55990.0,43301.484,12688.515625,12688.515625
10787,BMW,,2020.0,Semi-Auto,5000.0,Diesel,150.0,31.4,3.0,47.0,4.0,0.0,78000.0,65380.246,12619.75390625,12619.75390625
7837,BMW,M2,2020.0,,15.0,Petrol,150.0,29.1,3.0,33.0,0.0,0.0,42999.0,55573.72,-12574.71875,12574.71875
44907,Mercedes-Benz,C-Class,2020.0,Semi-Auto,3999.0,Petrol,145.0,28.3,3.0,54.0,3.0,0.0,38980.0,51502.07,-12522.0703125,12522.0703125
46705,Mercedes-Benz,X-Class,2020.0,Automatic,2950.0,Diesel,260.0,31.4,3.0,73.0,4.0,0.0,46000.0,33498.37,12501.62890625,12501.62890625
15255,Ford,Focus,2011.0,Manual,1577.0,Petrol,,,,89.0,2.0,0.0,29635.0,17136.6,12498.400390625,12498.400390625
36564,Mercedes-Benz,E-Class,2019.0,Automatic,86705.85488462522,Diesel,145.0,42.8,3.0,46.0,1.0,0.0,42599.0,30110.922,12488.078125,12488.078125
44020,Mercedes-Benz,V-Class,2019.0,,3974.0,Diesel,145.0,45.6,2.2,83.0,1.0,0.0,38200.0,25767.867,12432.1328125,12432.1328125
36775,Mercedes-Benz,A-Class,2019.0,Semi-Auto,1000.0,Petrol,145.0,28.5,2.0,59.0,,0.0,24669.0,37070.727,-12401.7265625,12401.7265625
28245,Ford,Focus,2018.0,Manual,13847.0,Petrol,145.0,58.9,1.0,51.0,4.0,0.0,25998.0,13630.424,12367.576171875,12367.576171875
14792,BMW,5 Series,2019.0,Automatic,101153.3482853059,Diesel,145.0,51.4,3.0,74.0,1.0,0.0,37980.0,25633.277,12346.72265625,12346.72265625
74890,Volkswagen,Golf,2016.0,Manual,1400.0,Petrol,200.0,40.9,2.0,78.0,1.0,0.0,37995.0,25715.969,12279.03125,12279.03125
14238,BMW,5 Series,2019.0,Semi-Auto,4000.0,,145.0,50.4,2.0,81.0,,0.0,42650.0,30405.12,12244.880859375,12244.880859375
7697,BMW,X3,2024.0,Automatic,95000.0,Diesel,260.0,42.2,2.0,3.140370457788869,0.0,0.0,7495.0,19733.25,-12238.25,12238.25
66181,,,2019.0,Automatic,947.0,Diesel,145.0,32.8,2.0,36.0,0.0,0.0,49996.0,37798.582,12197.41796875,12197.41796875
75510,Volkswagen,Amarok,2020.0,Automatic,10000.0,Diesel,265.0,27.7,3.0,59.0,3.0,0.0,44980.0,32827.98,12152.01953125,12152.01953125
5067,Audi,Q7,2018.0,Semi-Auto,11800.0,Diesel,145.0,39.2,4.0,91.0,0.0,0.0,57490.0,69615.03,-12125.03125,12125.03125
35786,Mercedes-Benz,E-Class,2019.0,Semi-Auto,1000.0,Petrol,150.0,31.0,4.0,57.0,2.0,0.0,75099.0,63012.816,12086.18359375,12086.18359375
41484,Mercedes-Benz,S-Class,2016.0,Automatic,14000.0,Petrol,555.0,28.0,5.5,75.0,4.0,0.0,57000.0,44945.547,12054.453125,12054.453125
42347,Mercedes-Benz,C-Class,2019.0,Automatic,6780.0,Petrol,145.0,30.4,3.0,68.0,4.0,0.0,33530.0,45531.082,-12001.08203125,12001.08203125
8534,BMW,5 Series,,Semi-Auto,5877.0,Diesel,145.0,60.1,2.0,85.0,0.0,0.0,39999.0,28034.348,11964.65234375,11964.65234375
40177,Mercedes-Benz,SL-Class,2019.0,Automatic,9000.0,Petrol,145.0,31.4,4.7,76.0,4.0,0.0,48500.0,60432.93,-11932.9296875,11932.9296875
1226,Audi,A4,2019.0,Manual,5800.0,Petrol,145.0,39.2,2.0,71.0,4.0,0.0,34950.0,23020.035,11929.96484375,11929.96484375
40570,Mercedes-Benz,C-Class,2017.0,Semi-Auto,11018.0,Petrol,145.0,32.8,,73.0,4.0,0.0,45480.0,33563.414,11916.5859375,11916.5859375
40814,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,145.0,61.4,2.0,74.0,0.0,0.0,36350.0,24447.41,11902.58984375,11902.58984375
45089,Mercedes-Benz,E-Class,2020.0,Automatic,6000.0,Diesel,145.0,70.6,2.0,72.0,2.0,0.0,44995.0,33099.504,11895.49609375,11895.49609375
36821,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,,,2.0,72.0,1.0,0.0,41870.0,29998.104,11871.896484375,11871.896484375
37774,Mercedes-Benz,C-Class,2011.0,Automatic,1000.0,Diesel,145.0,54.3,2.0,45.0,3.0,0.0,38289.0,26421.736,11867.263671875,11867.263671875
42443,Mercedes-Benz,C-Class,2017.0,Automatic,7100.0,Petrol,,,4.0,32.0,1.0,0.0,42991.0,54821.64,-11830.640625,11830.640625
42182,Mercedes-Benz,A-Class,2020.0,Semi-Auto,500.0,Petrol,145.0,,2.0,83.0,1.0,0.0,44995.0,33174.37,11820.62890625,11820.62890625
11354,BMW,,2020.0,Semi-Auto,45.0,Diesel,150.0,52.3,3.0,46.0,2.0,0.0,29485.0,41278.82,-11793.8203125,11793.8203125
38760,Mercedes-Benz,C-Class,2019.0,Semi-Auto,,Petrol,145.0,46.3,1.5,47.0,2.0,0.0,34480.0,22703.562,11776.4375,11776.4375
13568,BMW,,2019.0,Semi-Auto,10.0,Diesel,145.0,31.4,3.0,55.0,1.0,0.0,76970.0,65247.695,11722.3046875,11722.3046875
46477,Mercedes-Benz,C-Class,2016.0,Semi-Auto,15554.0,Petrol,,,,74.0,4.0,0.0,34380.0,22683.584,11696.416015625,11696.416015625
75401,Volkswagen,Amarok,2019.0,Automatic,9893.0,Diesel,260.0,27.7,3.0,90.0,0.0,0.0,43995.0,32307.21,11687.7890625,11687.7890625
14006,BMW,8 Series,2018.0,Semi-Auto,3891.0,Petrol,145.0,26.9,4.4,58.0,2.0,0.0,63980.0,75633.83,-11653.828125,11653.828125
3044,Audi,,2020.0,Automatic,1500.0,Diesel,145.0,34.5,,88.0,1.0,0.0,56450.0,44842.703,11607.296875,11607.296875
11527,BMW,5 Series,2019.0,Semi-Auto,7998.0,Petrol,145.0,50.4,2.0,46.0,0.0,0.0,40985.0,29386.182,11598.818359375,11598.818359375
41573,Mercedes-Benz,C-Class,2019.0,Automatic,7226.0,Diesel,145.0,54.3,2.0,58.0,1.0,0.0,41870.0,30276.035,11593.96484375,11593.96484375
38962,Mercedes-Benz,A-Class,2017.0,Automatic,1755.0,Petrol,145.0,24.8,4.0,76.0,1.0,0.0,109495.0,97917.14,11577.859375,11577.859375
1432,Audi,Q7,2018.0,Semi-Auto,19940.0,Diesel,145.0,39.2,4.0,33.0,2.0,0.0,54990.0,66530.68,-11540.6796875,11540.6796875
43391,Mercedes-Benz,C-Class,2019.0,Semi-Auto,11226.0,Petrol,145.0,45.6,1.5,78.0,2.0,0.0,35068.0,23597.902,11470.09765625,11470.09765625
38462,Mercedes-Benz,V-Class,2019.0,Automatic,500.0,Diesel,145.0,38.2,2.1,41.0,6.0,0.0,27000.0,38438.684,-11438.68359375,11438.68359375
39113,Mercedes-Benz,C-Class,,Semi-Auto,,Diesel,145.0,64.2,2.0,73.0,1.0,0.0,32959.0,21580.533,11378.466796875,11378.466796875
687,Audi,,2019.0,Semi-Auto,5089.0,Petrol,145.0,30.1,2.9,87.0,1.0,0.0,59995.0,48645.285,11349.71484375,11349.71484375
6371,Audi,Q7,2018.0,Automatic,32093.0,Diesel,150.0,39.2,4.0,42.0,4.0,0.0,48000.0,59335.004,-11335.00390625,11335.00390625
44180,Mercedes-Benz,C-Class,2019.0,Automatic,1414.0,Diesel,145.0,55.4,2.0,40.0,2.0,0.0,44160.0,32828.887,11331.11328125,11331.11328125
54144,Toyota,Hilux,2017.0,Manual,57932.0,Diesel,260.0,40.4,2.4,66.0,2.0,0.0,23400.0,12131.6,11268.400390625,11268.400390625
6111,Audi,Q5,2019.0,Automatic,2808.0,Diesel,145.0,38.2,3.7392354812099646,60.0,0.0,0.0,37990.0,49244.49,-11254.48828125,11254.48828125
45264,Mercedes-Benz,CLS-Class,2019.0,Automatic,3130.0,Diesel,145.0,48.7,2.9,40.0,0.0,0.0,34979.0,46232.938,-11253.9375,11253.9375
36333,Mercedes-Benz,C-Class,2019.0,Automatic,1414.0,Diesel,,,2.0,79.0,2.0,0.0,44160.0,32940.535,11219.46484375,11219.46484375
43568,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1585.0,Petrol,145.0,28.5,2.0,64.0,1.0,0.0,28991.0,40202.54,-11211.5390625,11211.5390625
36466,Mercedes-Benz,C-Class,2019.0,Automatic,,Diesel,,,2.0,34.0,4.0,0.0,37449.0,26242.43,11206.5703125,11206.5703125
39568,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10004.0,Petrol,145.0,34.5,4.0,96.0,,0.0,41750.0,52953.062,-11203.0625,11203.0625
46533,Mercedes-Benz,C-Class,2019.0,Automatic,17009.0,Diesel,,,2.0,72.0,2.0,0.0,36350.0,25151.71,11198.2890625,11198.2890625
40127,Mercedes-Benz,E-Class,2019.0,Semi-Auto,9200.0,Diesel,145.0,72.4,2.0,32.0,2.0,0.0,39950.0,28759.055,11190.9453125,11190.9453125
5953,Audi,R8,2019.0,Semi-Auto,10.0,Petrol,150.0,21.4,5.2,70.0,1.0,0.0,137500.0,126313.31,11186.6875,11186.6875
37900,Mercedes-Benz,CLA-Class,2016.0,Automatic,25726.0,Petrol,200.0,41.5,2.0,65.0,4.0,0.0,18700.0,29885.252,-11185.251953125,11185.251953125
13146,BMW,,2019.0,Automatic,123.0,,145.0,54.3,2.0,58.0,4.0,0.0,38020.0,26889.816,11130.18359375,11130.18359375
46173,Mercedes-Benz,X-Class,2019.0,Automatic,3789.0,Diesel,260.0,31.4,3.0,32.0,2.0,0.0,47400.0,36277.844,11122.15625,11122.15625
36282,Mercedes-Benz,,2017.0,Automatic,38247.0,Petrol,145.0,20.5,5.5,67.0,,0.0,71995.0,60884.965,11110.03515625,11110.03515625
