carID,price
6057,18495.0
43535,31599.0
36136,25701.0
33588,15695.0
47682,8995.0
17322,15995.0
25654,11995.0
31940,7290.0
37940,21489.0
1313,12995.0
24621,16950.0
2814,13999.0
6668,55990.0
20909,7500.0
23286,11091.0
30727,18991.0
24962,6787.0
75314,36500.0
291,18998.0
74917,19500.0
33408,14897.0
13554,20375.0
74519,24000.0
74163,11500.0
26215,13695.0
67358,16998.0
39189,10499.0
67095,18995.0
26491,10199.0
70935,13963.0
44239,25812.0
14596,59995.0
29509,11700.0
8962,16250.0
30398,10020.0
24784,8998.0
62090,9000.0
2817,22990.0
6632,30000.0
55295,6495.0
15314,18495.0
15937,5995.0
64608,9734.0
25188,7495.0
62409,16495.0
45279,12199.0
22131,8499.0
55992,8495.0
55923,6990.0
7640,20062.0
38347,21490.0
60530,11394.0
49162,7790.0
15388,9490.0
61721,6950.0
29106,9590.0
75260,25999.0
35408,18896.0
17827,5999.0
14439,31990.0
70457,28000.0
61251,15499.0
58318,7795.0
7989,11700.0
32964,21998.0
8028,21498.0
72465,8790.0
60603,17998.0
64673,18995.0
47815,18000.0
25626,15590.0
33871,8690.0
34052,17495.0
14180,7995.0
65710,31666.0
27241,9995.0
27753,17490.0
9545,23800.0
53747,7998.0
60936,13400.0
64337,9298.0
23916,16300.0
36965,21699.0
25990,2495.0
43822,12990.0
8018,20500.0
55164,11700.0
42383,18750.0
30777,14800.0
56009,6790.0
14463,66991.0
75397,24989.0
36877,13649.0
20481,10499.0
16460,10500.0
24391,14800.0
3594,53792.0
62098,11925.0
54826,12000.0
41356,37980.0
44014,52000.0
7123,9995.0
12868,19000.0
25891,8755.0
9360,36771.0
11841,13995.0
1581,21995.0
31748,15998.0
46150,28500.0
70325,13690.0
54303,14500.0
73110,11950.0
23785,22495.0
3021,19995.0
9120,35995.0
34462,15495.0
59865,7998.0
53462,7998.0
50858,24495.0
33390,8789.0
73377,23585.0
57431,7650.0
33635,10495.0
21858,19995.0
64661,6799.0
26900,14990.0
14986,31980.0
9397,32989.0
67099,14929.0
16421,17520.0
11234,42000.0
21024,17580.0
72039,20999.0
14650,11400.0
72641,8990.0
49373,3395.0
55530,26999.0
46021,19250.0
37361,22950.0
72681,14195.0
51721,9441.0
64578,11498.0
75462,10500.0
74387,11995.0
41918,30910.0
60266,12999.0
54523,8750.0
63174,4999.0
10809,24950.0
4466,22990.0
22652,6999.0
42349,25980.0
60313,13490.0
7290,19999.0
59996,12995.0
53,28888.0
29353,13399.0
30775,9991.0
46525,33000.0
49398,7995.0
24430,8940.0
22932,10995.0
50411,7000.0
37496,21998.0
71255,18999.0
24733,21350.0
71671,13850.0
61639,9991.0
67352,7795.0
69052,15200.0
71335,8950.0
72349,15790.0
28286,8000.0
75539,8498.0
69242,17497.0
70311,17990.0
61577,9997.0
70928,20000.0
11312,30400.0
29907,7499.0
21446,12799.0
23351,3499.0
41865,19980.0
36845,19302.0
34483,6750.0
46074,24995.0
50699,6799.0
61130,14300.0
45292,15700.0
20447,9899.0
16115,9498.0
64352,6791.0
74555,8995.0
42334,43999.0
14915,18980.0
18975,16490.0
62352,10670.0
50881,12950.0
6775,20950.0
44464,32500.0
57120,16998.0
23893,11495.0
12292,16200.0
59538,8810.0
22301,15399.0
13564,51395.0
2650,8500.0
63095,14990.0
72880,12490.0
15490,12500.0
16797,13270.0
66945,12990.0
35489,19495.0
48543,7290.0
22415,8995.0
57723,14000.0
50573,17400.0
52789,7695.0
42108,51200.0
35011,24998.0
9096,17495.0
5710,8299.0
4004,9690.0
47468,20991.0
68799,23588.0
12652,19750.0
57376,11495.0
32552,12998.0
24936,8995.0
54665,18490.0
24349,12450.0
71066,26000.0
51797,8295.0
14813,35995.0
9806,10998.0
66737,12401.0
28648,17298.0
58726,23990.0
30334,15860.0
53760,6622.0
63932,12998.0
44525,22950.0
65484,15870.0
71930,33999.0
36833,16450.0
46376,16999.0
67527,21998.0
32954,10295.0
29767,10995.0
38304,26980.0
18367,13500.0
72205,25495.0
45351,19490.0
59798,9990.0
45398,19999.0
62368,5990.0
8759,14990.0
61906,7799.0
36465,19250.0
35626,25480.0
22,10890.0
57847,8270.0
55632,9950.0
42706,34129.0
30764,21995.0
44785,24495.0
75953,22599.0
3455,23950.0
1366,35990.0
11811,20875.0
60295,12990.0
24811,11500.0
4522,15490.0
68201,13680.0
61780,11318.0
59207,12995.0
72214,9500.0
17666,6990.0
69894,11299.0
43991,18200.0
65945,11698.0
57757,12990.0
11413,13998.0
65236,10694.0
27959,15235.0
28350,17500.0
50167,8995.0
1291,51500.0
15807,18800.0
55045,25990.0
16165,7897.0
53534,6100.0
23086,25000.0
16384,15998.0
51543,9450.0
45239,26049.0
71307,11490.0
22370,7400.0
32319,7495.0
11923,16099.0
36374,21491.0
32060,13888.0
23699,18995.0
7016,53990.0
45415,25449.0
46399,15600.0
66654,9495.0
65674,12142.0
64632,12999.0
14069,15450.0
56184,8297.0
24750,17000.0
11856,29540.0
45546,16495.0
63719,7298.0
68140,7995.0
3324,19390.0
5249,23490.0
75576,28690.0
69476,21250.0
57745,8571.0
56834,5795.0
71645,35480.0
51501,10744.0
39472,9990.0
49830,8991.0
73720,12100.0
30421,9995.0
65648,12000.0
32609,21995.0
44419,15944.0
70694,6299.0
32283,6495.0
32908,7698.0
23784,15000.0
1412,10495.0
9453,12000.0
45276,29500.0
34028,3885.0
15718,17495.0
13745,23995.0
62471,7675.0
64576,4201.0
46694,9999.0
33057,6995.0
58532,4999.0
22551,15340.0
72625,12991.0
46219,26490.0
17351,6795.0
11729,49980.0
62785,6291.0
345,31990.0
25957,18990.0
26814,12699.0
8396,19498.0
4218,16789.0
4148,43885.0
28730,11650.0
9745,14490.0
16596,16500.0
30719,13800.0
73128,11000.0
3302,23995.0
7489,29500.0
15758,7990.0
62486,14495.0
45446,18700.0
1643,59990.0
51830,10695.0
27102,5991.0
27518,8125.0
62805,8298.0
20510,8081.0
31181,6995.0
18350,15900.0
65196,7610.0
41917,11016.0
36364,19950.0
69865,20995.0
48770,12998.0
18427,17300.0
21467,12475.0
37206,19299.0
53404,24995.0
8224,14250.0
30230,17410.0
69395,22446.0
75250,17495.0
41571,25750.0
34840,22995.0
47391,15495.0
10233,32495.0
68263,31450.0
6746,23998.0
31867,5990.0
39797,50480.0
11180,9999.0
45572,21995.0
13020,35230.0
35824,15462.0
43342,47999.0
44404,25749.0
12754,22994.0
51833,7714.0
29657,9700.0
37946,22299.0
2223,37990.0
73591,21128.0
45830,20850.0
31501,7495.0
14872,16995.0
13019,20000.0
59307,13498.0
28613,2095.0
21995,6295.0
65939,16490.0
26315,4352.0
4519,32900.0
7450,19995.0
49165,9500.0
50672,8995.0
18009,16698.0
63468,9399.0
52282,7495.0
20611,14598.0
31823,14998.0
3095,20500.0
25625,33500.0
44220,19799.0
41877,16495.0
3523,23500.0
73438,24900.0
29792,9950.0
54985,21975.0
21439,6999.0
67117,9790.0
2371,14700.0
71687,10950.0
4341,19888.0
58583,9790.0
1867,21698.0
27910,20700.0
66099,8995.0
36519,39000.0
75438,21999.0
42436,15990.0
33668,22995.0
50594,19490.0
43708,19012.0
38123,21111.0
35060,22991.0
14686,18999.0
64989,14997.0
30127,10500.0
35939,18995.0
7451,35990.0
18578,7799.0
48930,13491.0
11750,52500.0
52149,9995.0
72295,9998.0
21293,8270.0
36220,14000.0
73028,14490.0
55610,9440.0
68472,8199.0
74933,3299.0
58033,9481.0
44944,20995.0
4946,59990.0
49464,15995.0
66834,18782.0
60316,1900.0
56702,3195.0
16841,13490.0
35227,13200.0
20489,5799.0
61319,12495.0
36377,19328.0
18861,17860.0
61938,9995.0
34727,17500.0
53730,14136.0
42627,25891.0
58416,8700.0
24086,10000.0
35313,20900.0
49594,26980.0
64377,8495.0
22884,10000.0
31030,19498.0
29148,6299.0
54809,7995.0
58883,19000.0
15599,19400.0
47834,12995.0
75384,13298.0
3306,17980.0
71788,19299.0
21909,27700.0
32484,9750.0
30914,16495.0
36903,13000.0
3375,8450.0
45552,32950.0
16524,13000.0
52850,5889.0
2876,27000.0
29033,14698.0
49121,13500.0
15174,18999.0
54078,8300.0
60969,8171.0
47016,9241.0
24413,4985.0
65894,23500.0
61323,6230.0
67136,22000.0
5704,13999.0
25851,22150.0
27977,5489.0
74619,20999.0
63068,23495.0
64711,9995.0
52613,8402.0
54983,9998.0
6736,26000.0
74663,6650.0
4941,13990.0
24914,7699.0
24583,12000.0
3579,15998.0
67070,18500.0
62599,12995.0
20872,10399.0
15113,7250.0
5291,8995.0
15257,11640.0
33551,19899.0
8418,5999.0
5920,29490.0
10692,22498.0
10757,28750.0
5124,21382.0
64585,7496.0
17626,17500.0
32411,13298.0
39865,59950.0
3051,22990.0
9895,31450.0
10264,16950.0
49274,21995.0
43870,75995.0
19996,13600.0
9841,27285.0
43768,27699.0
25989,14725.0
52166,8998.0
19708,28489.0
7502,24081.0
70255,5440.0
23498,11000.0
67213,28990.0
2624,9306.0
17028,11000.0
25669,20000.0
42380,27699.0
27708,7798.0
75486,19998.0
3737,11601.0
24396,3000.0
29093,9695.0
990,10998.0
576,39000.0
5639,19950.0
10068,13600.0
40683,14441.0
11785,9210.0
58148,19600.0
6179,8995.0
55613,18823.0
50653,10990.0
34538,11142.0
60902,10951.0
31140,17999.0
26026,14498.0
53039,7000.0
26087,9597.0
30988,11000.0
48405,14694.0
44692,25950.0
52297,9495.0
56731,10445.0
68409,20989.0
49241,8495.0
64049,14999.0
6316,18495.0
43842,24500.0
9661,10400.0
41327,28499.0
28303,11000.0
4699,21450.0
74447,9680.0
10123,11700.0
20087,20995.0
53289,42995.0
5385,36950.0
45052,23998.0
59405,11500.0
20620,17060.0
36797,15890.0
35822,22995.0
5535,26985.0
11279,24490.0
25805,7000.0
15873,10000.0
9878,20875.0
56157,11991.0
46789,6995.0
35423,27498.0
7423,28000.0
47711,25226.0
5914,26899.0
21683,14499.0
35455,17999.0
72781,8690.0
44748,29889.0
23987,14995.0
57588,5999.0
69958,22490.0
24131,11395.0
75365,13995.0
32997,7699.0
70312,23062.0
71320,19498.0
1815,31990.0
29599,16499.0
33640,29990.0
11206,14200.0
72640,23950.0
30560,950.0
41037,14795.0
17898,13000.0
28721,10491.0
25771,15999.0
47564,17680.0
44937,21999.0
32496,22995.0
50112,9495.0
65382,11990.0
58059,7570.0
71407,26990.0
68712,27444.0
14920,19480.0
28234,13400.0
63825,12100.0
67638,9489.0
45592,12995.0
60432,4595.0
44324,15390.0
50381,18995.0
6334,42500.0
62626,13839.0
26133,9995.0
10062,22995.0
41560,21599.0
27393,12890.0
47811,12540.0
13101,45323.0
48429,16495.0
56938,6998.0
44025,8985.0
18720,15945.0
28711,9890.0
3715,14950.0
39491,22900.0
69278,19022.0
27258,18000.0
4856,32500.0
45774,19980.0
46435,20885.0
36333,44160.0
23963,18900.0
51609,7750.0
39369,43999.0
10687,24975.0
40546,32950.0
23739,11771.0
52146,6499.0
50821,23999.0
60211,16850.0
56893,9998.0
54320,7379.0
39405,21980.0
3701,12998.0
44356,18750.0
10305,31450.0
10434,22632.0
32101,21590.0
6062,30990.0
35775,29349.0
47851,19995.0
13125,19750.0
58755,11499.0
59513,11499.0
61312,9050.0
42525,23995.0
2358,16499.0
11154,14990.0
32451,6560.0
11771,15199.0
59579,15995.0
44786,45980.0
34873,20980.0
65990,15995.0
49186,9998.0
42229,20200.0
16186,8999.0
57791,15690.0
4104,51250.0
43405,14799.0
23419,12300.0
14955,17940.0
29427,6791.0
60505,15498.0
35852,27248.0
55583,6430.0
58750,10703.0
24072,12999.0
13328,13798.0
15845,10698.0
64089,13989.0
72079,23995.0
59987,4500.0
75549,11987.0
52318,10295.0
7036,25000.0
35843,18899.0
45798,27000.0
1292,10399.0
52134,9657.0
57527,14499.0
25385,8082.0
53037,14495.0
20353,3900.0
53293,7976.0
14043,18950.0
60583,13000.0
27881,7995.0
40085,31999.0
12851,22480.0
37650,23199.0
59989,9703.0
51628,8500.0
75503,11995.0
26255,14000.0
31039,9690.0
28326,13750.0
12699,21805.0
55498,9680.0
29110,18450.0
66976,11500.0
43030,29062.0
52579,10690.0
43813,27480.0
39072,30599.0
59239,8491.0
63396,9698.0
9013,12000.0
7584,40950.0
58119,12998.0
45485,19998.0
35528,28149.0
62210,7650.0
37279,23247.0
26487,9850.0
72643,27590.0
5840,8995.0
46314,20480.0
66888,16995.0
21492,11995.0
6904,42995.0
29996,9990.0
69615,15890.0
12651,51232.0
71223,24450.0
58596,15700.0
7432,15990.0
18590,13291.0
23600,15995.0
60781,9350.0
26957,15265.0
33862,13470.0
36184,20410.0
35459,12880.0
64685,7995.0
66403,21991.0
37164,32480.0
58354,8995.0
54924,6298.0
28969,13997.0
34954,17000.0
1995,26500.0
53689,12329.0
49756,15990.0
2163,28471.0
41971,23998.0
22206,14698.0
33202,8495.0
57640,12199.0
73280,9430.0
5599,29888.0
68937,20950.0
69298,8495.0
1540,32000.0
16684,18030.0
73729,22950.0
55509,17650.0
59990,12498.0
7697,7495.0
30648,17300.0
30508,11450.0
33075,4890.0
33040,7194.0
20442,20499.0
4749,33995.0
21460,7950.0
28772,18000.0
40909,23000.0
50520,18545.0
17857,19989.0
31815,9499.0
59669,13000.0
12698,12990.0
12753,30890.0
30368,12689.0
49009,19995.0
15183,5795.0
28707,17999.0
18953,11500.0
38785,20490.0
27037,7299.0
26014,18511.0
24096,17000.0
11710,32499.0
64932,9495.0
71474,13762.0
12068,17950.0
59628,14489.0
59808,10499.0
22606,19995.0
66166,11698.0
60322,10498.0
3999,32098.0
14979,16950.0
23311,14980.0
49660,21995.0
11287,25980.0
17914,15699.0
18263,12999.0
44092,17600.0
60466,16998.0
62229,13795.0
21687,12495.0
1453,15250.0
72712,30895.0
11296,14800.0
33280,14750.0
45154,30399.0
63340,8499.0
26377,9900.0
51129,6950.0
51915,16700.0
12724,52990.0
35507,28940.0
34057,6498.0
13778,15630.0
5227,12831.0
29891,26500.0
56762,9658.0
2261,16495.0
63800,10390.0
14215,27940.0
15776,6920.0
13742,25490.0
12252,23920.0
10646,26895.0
30535,8990.0
7995,31992.0
41299,17800.0
69901,9490.0
45034,25729.0
71246,19998.0
26182,7999.0
45916,23980.0
47983,18995.0
37566,31950.0
75419,18990.0
31857,13110.0
47285,7541.0
9607,8690.0
32146,8995.0
42459,24980.0
3108,31500.0
64466,11490.0
5682,29000.0
71891,23291.0
73186,33995.0
67691,25780.0
5902,10195.0
64854,9000.0
36778,18366.0
44704,23980.0
57636,21995.0
4321,8199.0
35298,28799.0
15540,15400.0
47020,18495.0
65017,6995.0
71245,20495.0
12061,34370.0
6413,23998.0
49896,18995.0
30089,9300.0
34473,11650.0
72542,12490.0
48885,14150.0
46859,21119.0
9271,9998.0
10983,19499.0
53674,20995.0
3198,14990.0
54322,24990.0
70057,17298.0
15062,16989.0
12458,13295.0
63865,16749.0
19505,7490.0
36918,24099.0
52731,7500.0
9702,16480.0
60168,5995.0
52526,24995.0
36348,39700.0
27366,12995.0
19666,7199.0
8792,33980.0
66021,10519.0
71510,10990.0
63797,9295.0
70278,41989.0
60005,7999.0
50667,10900.0
66696,18390.0
58709,10230.0
35265,17649.0
38571,23990.0
20859,16495.0
63198,20990.0
15904,16982.0
34351,4390.0
26632,12000.0
65009,14995.0
63411,13998.0
16445,7995.0
9654,17990.0
44105,19549.0
31589,7695.0
5114,8499.0
42916,15998.0
7886,72990.0
47266,13995.0
22441,18500.0
24756,6399.0
17348,17499.0
11386,23750.0
58022,10399.0
24127,13995.0
52350,16495.0
56261,8690.0
49997,15995.0
28187,17160.0
16519,12999.0
43389,16000.0
7401,15674.0
6598,13490.0
17281,16000.0
20288,15750.0
50832,11950.0
26984,17520.0
7814,32250.0
25407,13000.0
70838,17899.0
51613,7698.0
5183,18250.0
69779,22498.0
35341,26899.0
9525,8990.0
12310,27990.0
52573,11995.0
59411,16995.0
30357,26475.0
58427,5388.0
31093,11500.0
71675,11100.0
40457,13599.0
72426,15495.0
23121,12998.0
6573,31985.0
38542,15799.0
48191,13990.0
18630,10975.0
5348,32788.0
71115,10000.0
1269,24990.0
25479,31995.0
45602,13599.0
42926,13500.0
41502,29190.0
35347,21690.0
51575,8595.0
70430,18000.0
72453,17999.0
64881,9999.0
2669,23900.0
3092,13498.0
30395,9980.0
24955,16499.0
25652,12998.0
967,21746.0
58586,12000.0
37090,15699.0
5558,22490.0
6445,9999.0
48996,6990.0
3569,29995.0
38617,19490.0
843,23000.0
14075,10230.0
71386,6498.0
12701,10989.0
67535,10995.0
41013,11950.0
16779,14497.0
35817,26249.0
22661,13210.0
28851,4750.0
5742,34991.0
26210,9650.0
40254,18950.0
41978,13490.0
29999,7995.0
13414,53950.0
15752,9500.0
18921,8100.0
19547,7697.0
63593,12050.0
58906,6950.0
42324,26000.0
26259,6990.0
7144,19500.0
37400,24640.0
3426,36438.0
7407,20990.0
61134,21980.0
71494,19300.0
60116,8000.0
25833,2500.0
16501,16999.0
28399,12499.0
45765,54995.0
41228,30481.0
12158,16212.0
11571,14830.0
74705,22380.0
20727,16450.0
34453,12995.0
8724,30490.0
30100,10000.0
8145,27890.0
66844,11495.0
38085,32990.0
15810,9499.0
14530,19995.0
6258,21490.0
6575,19490.0
61061,11300.0
35221,7495.0
27698,19995.0
36317,23980.0
35615,22765.0
3700,41990.0
22693,11795.0
55765,9026.0
38359,20612.0
48476,14995.0
4304,34990.0
74256,22990.0
38689,15691.0
18352,14450.0
54824,13810.0
56852,7799.0
55827,10499.0
41469,17299.0
36668,15480.0
7615,12500.0
11823,12940.0
34889,23996.0
56945,5491.0
41755,32940.0
50588,23499.0
1084,30719.0
70305,22250.0
63551,11000.0
7975,29480.0
37174,14999.0
43760,26789.0
19475,14495.0
55201,13690.0
22497,15999.0
72463,20490.0
25284,13700.0
41512,14990.0
67544,7890.0
57878,9995.0
48291,26980.0
14945,18999.0
56007,7580.0
4915,10995.0
31017,16998.0
21034,17600.0
23494,17500.0
46795,10500.0
72795,22650.0
56729,14295.0
28163,13698.0
5460,23490.0
8073,24990.0
19144,16200.0
30069,7990.0
50669,18350.0
11322,16780.0
17770,8750.0
65541,16490.0
55617,9700.0
33807,2195.0
73299,12717.0
43323,36790.0
57980,7000.0
8193,25690.0
38432,23000.0
29457,14450.0
16427,9300.0
6130,29491.0
29945,10500.0
69595,31290.0
64773,10930.0
1164,17132.0
59148,10495.0
59599,10499.0
42747,25000.0
32611,17870.0
71168,6865.0
54116,13252.0
73409,13995.0
70780,26999.0
71794,10600.0
26971,17000.0
56730,7191.0
41110,4890.0
38041,18998.0
8139,14998.0
12679,55000.0
43491,33995.0
51344,21990.0
37241,19284.0
63403,6360.0
59324,4560.0
19003,9200.0
47027,17990.0
42719,17599.0
3749,10695.0
69037,25995.0
60105,9995.0
7168,11000.0
31579,16498.0
65864,21998.0
15019,8995.0
58423,15998.0
21572,16400.0
31023,7999.0
13940,32995.0
71546,17298.0
45372,14000.0
7537,13900.0
7796,35450.0
55510,9495.0
50052,23995.0
55725,12998.0
67816,13990.0
61077,4880.0
4857,22490.0
54307,8995.0
41612,16395.0
74909,12048.0
53180,9500.0
60573,11495.0
8054,25406.0
72312,19980.0
2460,12500.0
74999,17500.0
54675,14998.0
73912,11999.0
29380,4799.0
68500,6699.0
35257,21591.0
29256,8991.0
56564,15990.0
23964,19500.0
49847,9495.0
28262,20991.0
65585,17999.0
94,25491.0
17821,11798.0
36213,15679.0
54995,9700.0
52605,26500.0
33197,10395.0
44699,13799.0
10961,26990.0
25852,16410.0
23045,13084.0
35370,20855.0
21866,14900.0
58366,13498.0
20173,10799.0
24204,9900.0
23977,9999.0
37307,31342.0
55819,6795.0
36895,20999.0
34712,14985.0
71445,19490.0
47316,17990.0
41725,19589.0
73174,17490.0
26537,10475.0
28373,9950.0
55689,11400.0
18830,18495.0
4279,25000.0
947,12599.0
64165,14995.0
24180,9160.0
75797,11490.0
74603,14191.0
20847,12200.0
13633,22890.0
36533,30995.0
54041,10990.0
25184,11557.0
67890,9122.0
20933,10000.0
19511,14000.0
16295,7481.0
52417,11599.0
70708,12498.0
23773,26900.0
50521,19890.0
28374,24900.0
73154,10470.0
62991,13495.0
50816,18999.0
18576,13000.0
13610,22150.0
42071,16499.0
39875,37981.0
14035,20750.0
71507,21498.0
16238,12599.0
59082,6000.0
12811,24450.0
67864,12500.0
69793,23495.0
7071,23450.0
42475,23790.0
34883,24499.0
53561,6500.0
45717,22299.0
11276,15600.0
20162,9000.0
59889,8498.0
62753,8700.0
68892,11292.0
29704,16499.0
825,25500.0
34646,14998.0
37538,20389.0
67150,33450.0
50903,21260.0
19402,8750.0
72555,16291.0
60019,12995.0
50449,20445.0
61967,7899.0
6750,26990.0
16748,12350.0
50036,15495.0
47031,6000.0
67001,18500.0
28868,10450.0
58110,8390.0
54691,9990.0
34326,15750.0
49721,9295.0
1301,21644.0
66123,42950.0
66333,34495.0
41262,44999.0
41783,32998.0
57149,2499.0
22250,8295.0
69633,10600.0
14018,28450.0
34711,15650.0
29740,14550.0
35283,16328.0
63872,6200.0
53028,8695.0
28939,9362.0
72088,7000.0
35465,14600.0
51134,16872.0
759,10800.0
37868,32068.0
75474,11995.0
27513,9995.0
42406,14000.0
37718,26029.0
52997,9495.0
8358,22950.0
17283,19150.0
1374,15499.0
14664,26500.0
70197,31000.0
41595,23500.0
68736,18990.0
63669,6125.0
20678,8298.0
58701,5999.0
11246,89900.0
58043,14345.0
1224,13750.0
20957,16950.0
6936,24400.0
53899,5730.0
52908,850.0
2952,18400.0
53429,10249.0
50802,9995.0
66704,11389.0
48487,6850.0
69895,14000.0
73165,5998.0
9758,22750.0
55120,11795.0
10718,23760.0
47002,13000.0
45377,19498.0
4971,18850.0
915,14899.0
32634,6881.0
75754,8999.0
21471,18765.0
33846,14750.0
40038,32980.0
31095,14495.0
3451,14345.0
24482,8151.0
1536,27001.0
9668,6500.0
38682,17400.0
6318,11000.0
71863,17200.0
30700,9695.0
14748,19990.0
7711,25480.0
59494,9490.0
59023,9998.0
72415,11490.0
71837,6495.0
26125,12099.0
72242,13500.0
6984,33495.0
18387,7295.0
38688,20998.0
204,28000.0
57121,7399.0
69951,15836.0
43689,19999.0
3524,10999.0
43114,17795.0
74768,6795.0
26872,16201.0
41487,33999.0
17288,6590.0
58185,7310.0
15457,16499.0
58013,15490.0
62071,10491.0
820,17799.0
72142,17295.0
16563,9600.0
8777,23950.0
10079,17200.0
48340,12995.0
37896,22795.0
65569,13500.0
37237,25389.0
75245,7440.0
5102,51990.0
37534,20500.0
12663,23557.0
660,35995.0
29656,18800.0
48762,17940.0
28734,9489.0
7511,7492.0
3948,18500.0
26314,17498.0
25988,17250.0
61345,7850.0
40589,34989.0
50685,13995.0
24699,10999.0
17258,14932.0
40049,37000.0
24513,10998.0
12164,28000.0
36231,22500.0
39352,11972.0
14766,15500.0
52709,11790.0
48105,18998.0
19840,15540.0
67505,19999.0
66105,8960.0
56409,9298.0
71457,7999.0
26861,13890.0
18662,9798.0
49581,8662.0
70112,12695.0
74928,9495.0
27909,11999.0
26066,16891.0
67494,15295.0
5321,28795.0
37915,10999.0
21741,14581.0
3275,14691.0
8533,8990.0
17174,14000.0
17921,21999.0
43872,14980.0
36,26995.0
24341,16250.0
36135,25879.0
48679,5995.0
55198,17495.0
57840,10700.0
9884,13000.0
70657,12499.0
46474,16498.0
46055,17699.0
24661,9998.0
30679,15000.0
71053,18998.0
56489,6999.0
74018,9650.0
64599,15498.0
74911,8498.0
70820,24495.0
75518,9298.0
59799,13000.0
64200,10370.0
18558,11999.0
56673,10795.0
43922,31990.0
61927,10941.0
66322,4091.0
56937,15999.0
4042,27000.0
48239,7885.0
12401,17500.0
65273,14990.0
2127,14998.0
66277,16979.0
64488,6750.0
58451,5990.0
70509,16995.0
29726,11810.0
54192,9990.0
44541,19399.0
73134,17000.0
42794,26455.0
11557,49980.0
19305,13490.0
70024,22500.0
8312,21995.0
40773,22795.0
30262,13997.0
38005,7495.0
26849,28655.0
48157,10990.0
44595,24749.0
39137,20500.0
16805,28000.0
45041,41991.0
54984,16985.0
63101,11995.0
58855,6498.0
56794,5450.0
44298,38509.0
9010,29990.0
31504,8199.0
12170,64900.0
48982,10690.0
24269,10250.0
64228,9599.0
46681,16495.0
61214,10210.0
35658,25879.0
29385,11969.0
18955,5391.0
72087,22490.0
574,18790.0
73312,4990.0
61182,8998.0
72663,11998.0
69460,8495.0
31512,23850.0
45890,9995.0
15007,14999.0
29649,13999.0
58993,14495.0
66511,18490.0
