carID,model,Brand,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year,mileage,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,mpg_diff_transmission,car_age,efficiency_ratio,mileage_per_year,first_owner_flag
44441,C-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8264891900289669,-1.0869565217391304,0.6560509554140131,0.625,-0.2857142857142857,-1.0,1.0,0.8881987577639754,0.0,-0.11482964940908874,1.0004898292107238,1.0
4216,A3,Audi,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.6262666760216099,0.0,-0.6751592356687901,-0.1250000000000001,-0.7142857142857143,-1.0,0.0,-0.801242236024845,-1.0,-0.21822677149779984,2.139481874829642,1.0
47942,Superb,Škoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,1.3058364822740531,-1.0869565217391304,0.7579617834394906,0.4999999999999999,-0.7428571428571429,-0.5,0.0,0.9875776397515527,0.3333333333333333,0.0063407294381925055,0.9857611543688817,0.0
30107,Fiesta,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8286541911816295,0.043478260869565216,0.6560509554140131,-0.7500000000000001,-0.17142857142857143,-0.5,0.0,0.49689440993788814,0.0,1.5420461850368399,1.0036824360346748,0.0
7145,Q5,Audi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,1.984123324880474,1.0434782608695652,-0.8853503184713377,1.7499999999999998,0.42857142857142855,0.5,0.0,-0.6149068322981365,0.6666666666666666,-1.0289708460344582,1.1551283893683704,0.0
11866,5 Series,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.6963886577995169,0.0,-0.31847133757961793,2.7784473087142145,0.05714285714285714,0.0,0.0,-0.06211180124223602,-0.6666666666666666,-1.0588749214480389,-1.2343564465910308,0.0
4130,Q3,Audi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27180787619400815,0.0,-0.47770700636942687,-0.2500000000000002,0.7714285714285715,-0.5,0.0,-0.21739130434782608,0.0,0.0,0.1825321364446848,0.0
4371,A4,Audi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.2958534214034418,-1.0,0.5605095541401278,0.4999999999999999,0.8285714285714286,-0.5,0.0,0.40372670807453415,1.0,-0.07556035913846323,0.24485484561096185,0.0
2380,Q3,Audi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,1.532279565796991,-1.0,0.29936305732484103,0.4999999999999999,1.0,-1.0,0.0,0.14906832298136635,0.3333333333333333,-0.18388115370758917,1.2382395390084406,1.0
65994,Passat,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.6002064769617818,0.0,-0.7579617834394906,-0.1250000000000001,-0.4,-1.0,0.0,-0.8819875776397517,-0.6666666666666666,-0.263305394847451,-0.8346409972805368,1.0
61949,Mokka X,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.47343363168920205,0.0,-1.0318471337579618,-0.2500000000000002,0.5714285714285714,1.0,0.0,-1.1490683229813663,-0.6666666666666666,-0.32179201898828064,-0.30779637422101935,0.0
18817,Kuga,Ford,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05274183363569846,0.0,0.5605095541401278,-0.1250000000000001,-0.9142857142857143,1.0,0.0,0.40372670807453415,0.0,0.4544849923354598,-0.2960632754050502,0.0
62483,Astra,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.2722889875612665,-0.17391304347826086,-0.2547770700636943,-0.2500000000000002,0.2857142857142857,0.0,0.0,-0.3913043478260872,0.3333333333333333,0.1294565593631014,-0.1666184981847992,0.0
22597,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.06276498712024778,0.0,0.29936305732484103,-0.7500000000000001,-0.14285714285714285,-0.5,0.0,0.14906832298136635,-0.3333333333333333,1.2595955100628,0.4101982241216205,0.0
55359,Yaris,Toyota,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.16496106004871253,-1.2608695652173914,1.9490445859872618,-0.1250000000000001,0.2571428571428571,-1.0,0.0,2.031055900621118,0.0,1.2104188300449987,-0.46154672911319206,1.0
8246,5 Series,BMW,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,0.7223285790175304,-1.0,0.6560509554140131,0.4999999999999999,0.7428571428571429,-1.0,0.0,0.7701863354037269,0.3333333333333333,-0.03593080014975884,0.33516441038089645,1.0
45612,C-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.1464382724092654,-1.0,0.3821656050955415,0.625,-0.37142857142857144,1.0,1.0,0.6211180124223602,0.6666666666666666,-0.22327053355090765,-0.4920851610534058,0.0
51425,RAV4,Toyota,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3333333333333333,1.98576712205194,1.0434782608695652,-0.840764331210191,0.7500000000000001,-0.2857142857142857,1.0,0.0,-0.6894409937888195,1.3333333333333333,-0.753742725136468,0.4783520566869112,0.0
33766,i30,Hyundai,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2887269592759274,0.0,0.07006369426751603,-0.7500000000000001,0.4,-1.0,0.0,-0.0745341614906834,0.0,1.0780200761509175,-0.6440574192157408,1.0
57734,Mokka X,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.6218564884884082,0.0,-1.0318471337579618,-0.2500000000000002,0.7142857142857143,1.0,0.0,-1.1490683229813663,-0.6666666666666666,-0.32179201898828064,-0.9246144623191639,0.0
52887,Prius,Toyota,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,0.9628842626467139,-1.2608695652173914,1.923566878980892,0.24999999999999994,0.34285714285714286,1.0,0.0,2.006211180124223,0.3333333333333333,0.7278768052009567,0.6033779917968586,0.0
44688,A-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.6662791047319307,-1.0,0.47133757961783446,0.625,-0.14285714285714285,0.5,0.0,0.3167701863354033,0.3333333333333333,-0.18796419917915266,0.27267064591097745,0.0
9061,6 Series,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7001974561236456,0.0,-0.13375796178343963,1.7499999999999998,0.4,0.5,0.0,0.11801242236024835,-1.0,-0.8177836478107813,-1.2401880600657567,0.0
13586,X1,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3309444817528491,0.0,0.0,0.4999999999999999,0.8571428571428571,0.5,0.0,0.24844720496894407,0.0,-0.3080537718721967,0.2697376006174284,0.0
11967,4 Series,BMW,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,-0.7000370856678928,0.0,-0.6242038216560509,0.4999999999999999,0.7142857142857143,0.5,0.0,-0.4782608695652171,-0.6666666666666666,-0.5669668905983994,-1.249518641625318,0.0
23543,Kuga,Ford,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5649650693101064,1.3432478600765827,-1.0955414012738853,-0.1250000000000001,-0.9142857142857143,-1.0,0.0,-0.9378881987577635,0.0,-0.4470874746575683,-1.0514104010124887,1.0
70808,Tiguan,Volkswagen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.3941304413194479,1.37520775184744,-0.993630573248408,0.4999999999999999,-0.2,-1.0,0.0,-0.7204968944099379,-0.6666666666666666,-0.7202011853547239,0.021773095864915312,1.0
55441,Camry,Toyota,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.29951187242530247,-0.08695652173913043,-0.1974522292993632,1.1249999999999998,-0.9428571428571428,1.0,0.0,-0.06211180124223602,-1.0,-0.6556761341808075,17.076743246520262,0.0
16806,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,3.248684461105153,0.4782608695652174,-0.840764331210191,0.0,0.8571428571428571,-1.0,0.0,-0.9627329192546583,3.0,-0.3944617514710974,0.24079940974682626,1.0
58307,Viva,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.31887660495745174,0.0,-0.5796178343949047,-0.7500000000000001,-0.22857142857142856,-0.5,0.0,-0.708074534161491,-0.6666666666666666,0.5635563467339169,0.3345141956380698,0.0
74984,Tiguan,Volkswagen,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.43498481492247093,0.043478260869565216,-0.47770700636942687,0.4999999999999999,0.05714285714285714,-1.0,1.0,-0.6086956521739133,-0.6666666666666666,-0.5062015668157194,-0.14801016501353126,1.0
59436,Crossland X,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.5978009201254899,0.0,-0.6751592356687901,-0.5000000000000001,-0.9714285714285714,-1.0,0.0,-0.801242236024845,-0.6666666666666666,0.14026831596925052,-0.8246439456095781,1.0
9520,3 Series,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.7901552586474756,-0.17391304347826086,0.29936305732484103,0.4999999999999999,0.22857142857142856,0.0,0.0,0.5403726708074535,1.0,-0.18388115370758917,0.6152893129781019,0.0
26500,Fiesta,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.6666666666666665,1.1037296154116008,0.17391304347826086,-0.5286624203821656,-0.5000000000000001,0.9428571428571428,1.0,0.0,-0.6583850931677019,3.6666666666666665,0.23842768515665735,-0.666250942539213,0.0
57932,Corsa,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0290070061842857,-1.0,0.0,-0.2500000000000002,-0.05714285714285714,1.0,0.0,-0.1428571428571431,0.0,0.27740691292093156,-0.26106284503876936,0.0
41128,E-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,5.473824534675099,-1.0,0.22292993630573255,0.625,-0.11428571428571428,0.0,0.0,0.3478260869565218,1.0,-0.28631755921475577,3.375865874518004,0.0
49135,Scala,Škoda,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.6711303110184527,0.043478260869565216,-0.31847133757961793,-0.7500000000000001,0.6857142857142857,0.0,0.0,-0.4534161490683232,-1.0,0.7703505909113386,0.0885867245324886,0.0
14255,1 Series,BMW,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3333333333333333,1.825396666299151,0.13043478260869565,-0.2547770700636943,0.4999999999999999,-0.22857142857142856,0.5,0.0,-0.11801242236024835,1.3333333333333333,-0.41373259584207545,0.37509612393522634,0.0
22226,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.3333333333333335,3.509286451703435,0.0,0.22292993630573255,-0.7500000000000001,0.34285714285714286,-0.5,0.0,0.07453416149068295,2.3333333333333335,1.1990703654255057,0.6541938431551272,0.0
24306,Kuga,Ford,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.23576461626356884,0.043478260869565216,-1.0955414012738853,-0.1250000000000001,-0.4,1.0,0.0,-0.9378881987577635,0.0,-0.4470874746575683,-0.5659567967261175,0.0
5480,A5,Audi,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49772975573574957,0.0,0.0,0.4999999999999999,-0.45714285714285713,1.0,0.0,0.13043478260869573,0.0,-0.3080537718721967,0.5156865707588612,0.0
1948,A3,Audi,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.4903527147711213,-1.0869565217391304,0.47133757961783446,-0.2500000000000002,0.9142857142857143,1.0,0.0,0.3167701863354033,0.3333333333333333,0.5511150670029177,0.07651711336877044,0.0
14633,1 Series,BMW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.514889394501298,0.0,-1.331210191082803,2.7784473087142145,-0.37142857142857144,-1.0,0.0,-1.0496894409937887,-0.6666666666666666,-1.2837559917311925,-0.4800788980172056,1.0
23990,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.5016989245156311,-1.0869565217391304,0.29936305732484103,-0.7500000000000001,0.4,-0.5,0.0,0.14906832298136635,0.3333333333333333,1.2595955100628,0.08916785395888999,0.0
70032,Golf,Volkswagen,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,-0.5431145947137889,0.0,-1.2229299363057324,0.4999999999999999,0.6571428571428571,0.0,0.0,-1.0621118012422355,-0.6666666666666666,-0.8153121269276147,-0.5973776376231197,0.0
23261,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,-0.4938006795698063,0.0,0.22292993630573255,-0.7500000000000001,-0.2571428571428571,-0.5,0.0,0.07453416149068295,-0.3333333333333333,1.1990703654255057,-0.8013650967186318,0.0
52618,Aygo,Toyota,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.41978971423989414,0.043478260869565216,0.8598726114649689,-0.7500000000000001,-0.5428571428571428,-0.5,0.0,0.6956521739130436,0.0,1.703446570736291,-0.8373283767619771,0.0
67917,Arteon,Volkswagen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,-0.6964688430273933,0.0,-0.1974522292993632,0.4999999999999999,-0.6571428571428571,-1.0,0.0,-0.06211180124223602,-0.6666666666666666,-0.3899548604488528,-1.2346896816467294,1.0
22332,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,1.1037296154116008,-1.0869565217391304,0.3821656050955415,-0.7500000000000001,-0.9428571428571428,0.5,0.0,0.229813664596273,0.3333333333333333,1.325164416753202,0.7604170437159042,0.0
62079,Crossland X,Opel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.4097264681414067,0.043478260869565216,0.29936305732484103,-0.1250000000000001,-0.8,-0.5,0.0,0.14906832298136635,-0.6666666666666666,0.3123139494634823,-0.04304112246846624,0.0
56300,Zafira,Opel,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3482243983602121,0.4782608695652174,-0.923566878980892,-0.2500000000000002,-0.2857142857142857,0.0,0.0,-0.7701863354037265,0.0,-0.25891311872620304,-0.7317949845258095,0.0
69919,Golf,Volkswagen,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09231324359269913,-1.0869565217391304,1.0828025477707013,0.0,0.5142857142857142,0.0,0.0,0.9130434782608696,0.0,0.5911486920832717,-0.3544170334650487,0.0
70485,Touran,Volkswagen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.184165422125109,0.0,0.29936305732484103,0.4999999999999999,0.6285714285714286,0.5,0.0,0.5403726708074535,0.0,-0.18388115370758917,-0.48986633408861174,0.0
46528,C-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.630957511852379,-1.0,0.3821656050955415,0.4999999999999999,0.4857142857142857,0.5,0.0,0.6211180124223602,-0.6666666666666666,-0.1495355359173785,-0.9624366411409573,0.0
24935,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,4.59178702803476,0.0,0.22292993630573255,0.0,-0.9142857142857143,1.0,0.0,0.07453416149068295,3.0,0.15056124215002692,0.748225517287906,0.0
34695,Tucson,Hyundai,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.3339915204121521,0.13043478260869565,-0.6751592356687901,0.0,-0.11428571428571428,0.5,0.0,-0.801242236024845,0.0,-0.30960787222469505,-0.7108065507757594,0.0
38046,A-Class,Mercedes-Benz,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7066122743537572,-1.0,0.47133757961783446,0.625,0.0,1.0,0.0,0.3167701863354033,0.0,-0.18796419917915266,0.8237140069215688,0.0
6005,A1,Audi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4335414808206958,0.0,0.07006369426751603,-0.2500000000000002,0.11428571428571428,0.0,0.0,0.31677018633540377,-0.3333333333333333,0.3180932601493349,1.217325265695648,0.0
70802,Up,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.4999749421162886,0.0,-0.07006369426751603,-0.7500000000000001,-0.42857142857142855,0.5,0.0,-0.21118012422360283,-1.0,0.9670573109825448,7.912779214808224,0.0
75611,Tiguan,Volkswagen,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.7000370856678928,0.0,-0.3694267515923566,0.4999999999999999,-0.02857142857142857,-0.5,0.0,-0.5031055900621119,-0.6666666666666666,-0.4612880666285207,-1.249518641625318,0.0
58429,Corsa,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,-0.17975523459190731,0.043478260869565216,0.0,-0.2500000000000002,0.0,1.0,0.0,-0.1428571428571431,-0.3333333333333333,0.27740691292093156,-0.11773337995291391,0.0
62521,Astra,Opel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.6994356964588199,0.0,1.0828025477707013,0.0,-0.7428571428571429,-0.5,0.0,0.9130434782608696,-0.6666666666666666,0.5911486920832717,-1.2470193787075783,0.0
51352,Yaris,Toyota,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2722088023333901,0.0,0.22292993630573255,-0.1250000000000001,-0.2571428571428571,0.0,0.0,0.07453416149068295,0.0,0.2707029125253425,0.18312335993060183,0.0
13985,1 Series,BMW,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.45635417815153,0.043478260869565216,-0.1974522292993632,-0.1250000000000001,-0.45714285714285713,1.0,0.0,-0.33540372670807483,-0.6666666666666666,0.04184220936557346,-0.23681730735721343,0.0
48130,Octavia,Škoda,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.5080736501318045,0.0,-0.2547770700636943,-0.1250000000000001,0.2,1.0,0.0,-0.3913043478260872,-0.6666666666666666,0.010633931661969036,-0.451753918282823,0.0
74418,Golf,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.7002375487375838,0.0,0.5605095541401278,-0.7500000000000001,-0.45714285714285713,0.0,0.0,0.40372670807453415,-0.6666666666666666,1.466389754240222,-1.2503517292645645,0.0
72075,Polo,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.4842586374525153,-1.0869565217391304,0.29936305732484103,-0.7500000000000001,-0.4857142857142857,-0.5,0.0,0.14906832298136635,0.3333333333333333,1.2595955100628,0.06972236930623275,0.0
24568,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.766550732191362,-1.0869565217391304,0.3821656050955415,-0.7500000000000001,0.17142857142857143,0.0,0.0,0.229813664596273,0.0,1.325164416753202,0.9121019180661462,0.0
65323,Corsa,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3333333333333333,0.2216921087712616,-0.17391304347826086,-0.2547770700636943,-0.5000000000000001,0.17142857142857143,0.0,0.0,-0.3913043478260872,1.3333333333333333,0.42194302755050406,-0.6574632035816228,0.0
14514,3 Series,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.05290220409145125,0.0,-0.42675159235668775,0.4999999999999999,0.8,-1.0,0.0,-0.167701863354037,-0.6666666666666666,-0.48506580202174354,1.4398548753903906,1.0
57031,Mokka X,Opel,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03758682556705991,0.0,-0.5286624203821656,-0.2500000000000002,0.8,0.0,0.0,-0.6583850931677019,0.0,-0.029590070711565945,-0.16286062402797133,0.0
36100,C-Class,Mercedes-Benz,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2216921087712616,-0.17391304347826086,-0.1974522292993632,0.4999999999999999,-0.2857142857142857,0.0,0.0,-0.33540372670807483,1.0,-0.3899548604488528,-0.560131791561592,0.0
73656,Tiguan,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,-0.01898385269973639,0.0,-0.5796178343949047,-0.2500000000000002,0.5428571428571428,1.0,0.0,-0.708074534161491,-0.3333333333333333,-0.059180141423132285,0.2322427702105649,0.0
68078,Polo,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.5796790586254247,0.0,-0.1974522292993632,-0.7500000000000001,0.22857142857142856,-0.5,0.0,-0.33540372670807483,-0.6666666666666666,0.8661820699203877,-0.7493328230216901,0.0
72620,Tiguan,Volkswagen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.06877887921097736,0.782608695652174,-1.0955414012738853,0.4999999999999999,0.2,0.5,0.0,-0.8198757763975152,0.3333333333333333,-0.7624727149426752,-0.39352718806270304,0.0
25589,Focus,Ford,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.24258036063306238,0.13043478260869565,-0.7197452229299364,0.0,-0.6285714285714286,1.0,0.0,-0.4534161490683228,1.0,-0.3324531474064188,-0.5444779382484051,0.0
9954,2 Series,BMW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3554009762551494,0.0,0.5605095541401278,0.4999999999999999,0.02857142857142857,-0.5,0.0,0.7950310559006213,0.0,-0.07556035913846323,0.3058022332583595,0.0
30489,Fiesta,Ford,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.317713919153244,0.0,-0.42675159235668775,-0.7500000000000001,0.17142857142857143,0.5,0.0,-0.167701863354037,-0.6666666666666666,0.6846066360085055,0.33934610394569975,0.0
23249,EcoSport,Ford,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.637652978380058,0.043478260869565216,0.5605095541401278,-0.1250000000000001,-0.9428571428571428,1.0,0.0,0.40372670807453415,0.0,0.4544849923354598,0.7220235673438612,0.0
